,Solar,Wind Onshore,startTime,endTime,totalRenewable,total,percentRenewable
13350,2490.0,3343.0,202107100600,202107100700,5833.0,21941.0,27
13351,5382.0,2958.0,202107100700,202107100800,8340.0,24654.0,34
13352,7801.0,2814.0,202107100800,202107100900,10615.0,26470.0,40
13353,9086.0,2860.0,202107100900,202107101000,11946.0,27575.0,43
13354,9724.0,2974.0,202107101000,202107101100,12698.0,28294.0,45
13355,10096.0,3143.0,202107101100,202107101200,13239.0,28874.0,46
13356,10142.0,3487.0,202107101200,202107101300,13629.0,28797.0,47
13357,9900.0,3926.0,202107101300,202107101400,13826.0,28318.0,49
13358,9382.0,4376.0,202107101400,202107101500,13758.0,28478.0,48
13359,8503.0,4892.0,202107101500,202107101600,13395.0,28662.0,47
13360,7240.0,5289.0,202107101600,202107101700,12529.0,28980.0,43
13361,5254.0,5392.0,202107101700,202107101800,10646.0,28768.0,37
13362,2570.0,5390.0,202107101800,202107101900,7960.0,27085.0,29
13363,793.0,5456.0,202107101900,202107102000,6249.0,25786.0,24
13364,416.0,5491.0,202107102000,202107102100,5907.0,25430.0,23
13365,397.0,5429.0,202107102100,202107102200,5826.0,24497.0,24
13366,394.0,4993.0,202107102200,202107102300,5387.0,23190.0,23
13367,382.0,4671.0,202107102300,202107110000,5053.0,22412.0,23
13368,346.0,4233.0,202107110000,202107110100,4579.0,21131.0,22
13369,262.0,3901.0,202107110100,202107110200,4163.0,20314.0,20
13370,222.0,3585.0,202107110200,202107110300,3807.0,19434.0,20
13371,203.0,3257.0,202107110300,202107110400,3460.0,18855.0,18
13372,187.0,3030.0,202107110400,202107110500,3217.0,18710.0,17
13373,562.0,3018.0,202107110500,202107110600,3580.0,18690.0,19
13374,2212.0,2954.0,202107110600,202107110700,5166.0,20192.0,26
13375,4946.0,2818.0,202107110700,202107110800,7764.0,22262.0,35
13376,6921.0,2929.0,202107110800,202107110900,9850.0,24340.0,40
13377,8045.0,3573.0,202107110900,202107111000,11618.0,25909.0,45
13378,8668.0,4483.0,202107111000,202107111100,13151.0,27211.0,48
13379,9052.0,5423.0,202107111100,202107111200,14475.0,28320.0,51
13380,9093.0,6368.0,202107111200,202107111300,15461.0,29207.0,53
13381,8768.0,7358.0,202107111300,202107111400,16126.0,29895.0,54
13382,8140.0,8308.0,202107111400,202107111500,16448.0,29917.0,55
13383,7228.0,8974.0,202107111500,202107111600,16202.0,29807.0,54
13384,6062.0,9404.0,202107111600,202107111700,15466.0,28334.0,55
13385,4313.0,9454.0,202107111700,202107111800,13767.0,27974.0,49
13386,2071.0,8635.0,202107111800,202107111900,10706.0,26485.0,40
13387,725.0,8174.0,202107111900,202107112000,8899.0,25658.0,35
13388,442.0,8003.0,202107112000,202107112100,8445.0,25340.0,33
13389,393.0,7797.0,202107112100,202107112200,8190.0,23687.0,35
13390,289.0,8270.0,202107112200,202107112300,8559.0,24100.0,36
13391,319.0,7872.0,202107112300,202107120000,8191.0,22924.0,36
13392,260.0,7752.0,202107120000,202107120100,8012.0,22913.0,35
13393,227.0,7674.0,202107120100,202107120200,7901.0,23355.0,34
13394,264.0,7599.0,202107120200,202107120300,7863.0,23456.0,34
13395,204.0,7590.0,202107120300,202107120400,7794.0,22707.0,34
13396,167.0,7663.0,202107120400,202107120500,7830.0,24271.0,32
13397,480.0,7767.0,202107120500,202107120600,8247.0,26519.0,31
13398,2343.0,7920.0,202107120600,202107120700,10263.0,28916.0,35
13399,5413.0,8225.0,202107120700,202107120800,13638.0,31973.0,43
13400,7957.0,8662.0,202107120800,202107120900,16619.0,34277.0,48
13401,9278.0,9340.0,202107120900,202107121000,18618.0,35494.0,52
13402,9942.0,10124.0,202107121000,202107121100,20066.0,36316.0,55
13403,10228.0,10955.0,202107121100,202107121200,21183.0,37109.0,57
13404,10315.0,11722.0,202107121200,202107121300,22037.0,37655.0,59
13405,10278.0,12289.0,202107121300,202107121400,22567.0,38430.0,59
13406,10007.0,12758.0,202107121400,202107121500,22765.0,39134.0,58
13407,9417.0,13117.0,202107121500,202107121600,22534.0,39087.0,58
13408,8449.0,13391.0,202107121600,202107121700,21840.0,38365.0,57
13409,6671.0,13524.0,202107121700,202107121800,20195.0,37729.0,54
13410,3605.0,12980.0,202107121800,202107121900,16585.0,33913.0,49
13411,1228.0,12156.0,202107121900,202107122000,13384.0,31672.0,42
13412,678.0,11270.0,202107122000,202107122100,11948.0,30267.0,39
13413,606.0,10469.0,202107122100,202107122200,11075.0,27169.0,41
13414,602.0,10019.0,202107122200,202107122300,10621.0,25145.0,42
13415,594.0,9274.0,202107122300,202107130000,9868.0,24016.0,41
13416,515.0,8566.0,202107130000,202107130100,9081.0,23181.0,39
13417,440.0,7992.0,202107130100,202107130200,8432.0,22221.0,38
13418,446.0,7484.0,202107130200,202107130300,7930.0,21787.0,36
13419,397.0,6994.0,202107130300,202107130400,7391.0,21566.0,34
13420,297.0,6511.0,202107130400,202107130500,6808.0,22747.0,30
13421,712.0,6087.0,202107130500,202107130600,6799.0,24644.0,28
13422,2841.0,6018.0,202107130600,202107130700,8859.0,28508.0,31
13423,6294.0,6151.0,202107130700,202107130800,12445.0,31691.0,39
13424,8843.0,6290.0,202107130800,202107130900,15133.0,33699.0,45
13425,9993.0,6291.0,202107130900,202107131000,16284.0,33884.0,48
13426,10496.0,6298.0,202107131000,202107131100,16794.0,34408.0,49
13427,10761.0,6322.0,202107131100,202107131200,17083.0,34200.0,50
13428,10788.0,6471.0,202107131200,202107131300,17259.0,34255.0,50
13429,10632.0,6615.0,202107131300,202107131400,17247.0,34319.0,50
13430,10243.0,6786.0,202107131400,202107131500,17029.0,34153.0,50
13431,9576.0,6892.0,202107131500,202107131600,16468.0,33925.0,49
13432,8468.0,7100.0,202107131600,202107131700,15568.0,32869.0,47
13433,6339.0,7411.0,202107131700,202107131800,13750.0,31466.0,44
13434,3339.0,7490.0,202107131800,202107131900,10829.0,29215.0,37
13435,1153.0,7414.0,202107131900,202107132000,8567.0,26642.0,32
13436,622.0,7285.0,202107132000,202107132100,7907.0,25902.0,31
13437,582.0,7088.0,202107132100,202107132200,7670.0,24683.0,31
13438,607.0,6712.0,202107132200,202107132300,7319.0,23922.0,31
13439,616.0,6702.0,202107132300,202107140000,7318.0,23209.0,32
13440,579.0,6780.0,202107140000,202107140100,7359.0,22467.0,33
13441,521.0,6888.0,202107140100,202107140200,7409.0,22010.0,34
13442,509.0,6913.0,202107140200,202107140300,7422.0,21850.0,34
13443,460.0,6798.0,202107140300,202107140400,7258.0,21979.0,33
13444,403.0,6596.0,202107140400,202107140500,6999.0,22841.0,31
13445,794.0,6487.0,202107140500,202107140600,7281.0,23839.0,31
13446,2736.0,6323.0,202107140600,202107140700,9059.0,26217.0,35
13447,6193.0,6250.0,202107140700,202107140800,12443.0,29644.0,42
13448,8856.0,6253.0,202107140800,202107140900,15109.0,31711.0,48
13449,10032.0,6127.0,202107140900,202107141000,16159.0,32617.0,50
13450,10609.0,6006.0,202107141000,202107141100,16615.0,33262.0,50
13451,10956.0,5938.0,202107141100,202107141200,16894.0,32596.0,52
13452,10821.0,6112.0,202107141200,202107141300,16933.0,32717.0,52
13453,10663.0,6444.0,202107141300,202107141400,17107.0,32319.0,53
13454,10203.0,6864.0,202107141400,202107141500,17067.0,32049.0,53
13455,9552.0,7476.0,202107141500,202107141600,17028.0,32097.0,53
13456,8115.0,8153.0,202107141600,202107141700,16268.0,31768.0,51
13457,6161.0,8789.0,202107141700,202107141800,14950.0,31272.0,48
13458,2960.0,9317.0,202107141800,202107141900,12277.0,30051.0,41
13459,1153.0,9726.0,202107141900,202107142000,10879.0,28888.0,38
13460,664.0,10131.0,202107142000,202107142100,10795.0,28518.0,38
13461,619.0,10184.0,202107142100,202107142200,10803.0,27846.0,39
13462,593.0,9532.0,202107142200,202107142300,10125.0,25555.0,40
13463,593.0,9445.0,202107142300,202107150000,10038.0,25460.0,39
13464,564.0,9211.0,202107150000,202107150100,9775.0,24993.0,39
13465,506.0,8946.0,202107150100,202107150200,9452.0,24569.0,38
13466,467.0,8801.0,202107150200,202107150300,9268.0,24555.0,38
13467,438.0,8769.0,202107150300,202107150400,9207.0,24368.0,38
13468,311.0,8662.0,202107150400,202107150500,8973.0,24245.0,37
13469,556.0,8391.0,202107150500,202107150600,8947.0,24870.0,36
13470,2397.0,7917.0,202107150600,202107150700,10314.0,26414.0,39
13471,5573.0,7325.0,202107150700,202107150800,12898.0,29248.0,44
13472,8222.0,6728.0,202107150800,202107150900,14950.0,30617.0,49
13473,9752.0,6027.0,202107150900,202107151000,15779.0,30932.0,51
13474,10336.0,5630.0,202107151000,202107151100,15966.0,31429.0,51
13475,10799.0,5417.0,202107151100,202107151200,16216.0,31183.0,52
13476,10876.0,5327.0,202107151200,202107151300,16203.0,30643.0,53
13477,10756.0,5350.0,202107151300,202107151400,16106.0,30399.0,53
13478,10294.0,5545.0,202107151400,202107151500,15839.0,30371.0,52
13479,9525.0,6337.0,202107151500,202107151600,15862.0,30192.0,53
13480,8261.0,7146.0,202107151600,202107151700,15407.0,30518.0,50
13481,6294.0,7995.0,202107151700,202107151800,14289.0,29836.0,48
13482,3096.0,8723.0,202107151800,202107151900,11819.0,28115.0,42
13483,1024.0,9437.0,202107151900,202107152000,10461.0,27334.0,38
13484,540.0,10005.0,202107152000,202107152100,10545.0,27186.0,39
13485,537.0,10042.0,202107152100,202107152200,10579.0,26231.0,40
13486,589.0,9691.0,202107152200,202107152300,10280.0,25662.0,40
13487,596.0,9461.0,202107152300,202107160000,10057.0,24955.0,40
13488,563.0,9100.0,202107160000,202107160100,9663.0,24441.0,40
13489,482.0,8679.0,202107160100,202107160200,9161.0,23566.0,39
13490,435.0,8210.0,202107160200,202107160300,8645.0,22889.0,38
13491,346.0,7726.0,202107160300,202107160400,8072.0,22371.0,36
13492,247.0,7217.0,202107160400,202107160500,7464.0,22712.0,33
13493,699.0,6669.0,202107160500,202107160600,7368.0,25073.0,29
13494,2762.0,5869.0,202107160600,202107160700,8631.0,27876.0,31
13495,6207.0,5146.0,202107160700,202107160800,11353.0,29925.0,38
13496,8985.0,4695.0,202107160800,202107160900,13680.0,30949.0,44
13497,10068.0,4461.0,202107160900,202107161000,14529.0,31551.0,46
13498,10655.0,4393.0,202107161000,202107161100,15048.0,32122.0,47
13499,10972.0,4449.0,202107161100,202107161200,15421.0,32447.0,48
13500,11014.0,4657.0,202107161200,202107161300,15671.0,32670.0,48
13501,10881.0,4984.0,202107161300,202107161400,15865.0,32298.0,49
13502,10447.0,5353.0,202107161400,202107161500,15800.0,32048.0,49
13503,9688.0,5946.0,202107161500,202107161600,15634.0,31683.0,49
13504,8483.0,6638.0,202107161600,202107161700,15121.0,31637.0,48
13505,6363.0,7241.0,202107161700,202107161800,13604.0,31347.0,43
13506,3222.0,7833.0,202107161800,202107161900,11055.0,29676.0,37
13507,1119.0,8416.0,202107161900,202107162000,9535.0,27975.0,34
13508,652.0,8799.0,202107162000,202107162100,9451.0,27409.0,34
13509,641.0,8851.0,202107162100,202107162200,9492.0,26612.0,36
13510,635.0,8260.0,202107162200,202107162300,8895.0,25122.0,35
13511,640.0,7541.0,202107162300,202107170000,8181.0,24031.0,34
13512,573.0,7140.0,202107170000,202107170100,7713.0,22759.0,34
13513,484.0,6366.0,202107170100,202107170200,6850.0,21733.0,32
13514,465.0,5721.0,202107170200,202107170300,6186.0,20990.0,29
13515,411.0,5166.0,202107170300,202107170400,5577.0,20612.0,27
13516,311.0,4657.0,202107170400,202107170500,4968.0,20794.0,24
13517,635.0,4182.0,202107170500,202107170600,4817.0,20820.0,23
13518,2612.0,3536.0,202107170600,202107170700,6148.0,21710.0,28
13519,5969.0,2864.0,202107170700,202107170800,8833.0,24107.0,37
13520,8667.0,2334.0,202107170800,202107170900,11001.0,26013.0,42
13521,9953.0,2089.0,202107170900,202107171000,12042.0,27036.0,45
13522,10518.0,1969.0,202107171000,202107171100,12487.0,27588.0,45
13523,10843.0,1965.0,202107171100,202107171200,12808.0,27910.0,46
13524,10894.0,2160.0,202107171200,202107171300,13054.0,27951.0,47
13525,10722.0,2468.0,202107171300,202107171400,13190.0,27652.0,48
13526,10313.0,2869.0,202107171400,202107171500,13182.0,27320.0,48
13527,9597.0,3432.0,202107171500,202107171600,13029.0,27091.0,48
13528,8456.0,4121.0,202107171600,202107171700,12577.0,26590.0,47
13529,6376.0,4770.0,202107171700,202107171800,11146.0,26054.0,43
13530,3322.0,5186.0,202107171800,202107171900,8508.0,25160.0,34
13531,1202.0,5572.0,202107171900,202107172000,6774.0,23870.0,28
13532,722.0,6065.0,202107172000,202107172100,6787.0,23881.0,28
13533,701.0,6401.0,202107172100,202107172200,7102.0,23507.0,30
13534,614.0,6488.0,202107172200,202107172300,7102.0,23938.0,30
13535,601.0,6415.0,202107172300,202107180000,7016.0,23126.0,30
13536,585.0,6043.0,202107180000,202107180100,6628.0,22242.0,30
13537,565.0,5586.0,202107180100,202107180200,6151.0,21453.0,29
13538,523.0,5118.0,202107180200,202107180300,5641.0,20728.0,27
13539,431.0,4852.0,202107180300,202107180400,5283.0,20387.0,26
13540,339.0,4630.0,202107180400,202107180500,4969.0,20237.0,25
13541,614.0,4423.0,202107180500,202107180600,5037.0,19990.0,25
13542,2601.0,4116.0,202107180600,202107180700,6717.0,22403.0,30
13543,5994.0,3858.0,202107180700,202107180800,9852.0,24783.0,40
13544,8812.0,3719.0,202107180800,202107180900,12531.0,26990.0,46
13545,10033.0,3812.0,202107180900,202107181000,13845.0,28565.0,48
13546,10602.0,3942.0,202107181000,202107181100,14544.0,29499.0,49
13547,10845.0,4182.0,202107181100,202107181200,15027.0,30086.0,50
13548,10884.0,4695.0,202107181200,202107181300,15579.0,29930.0,52
13549,10741.0,5311.0,202107181300,202107181400,16052.0,30064.0,53
13550,10345.0,5902.0,202107181400,202107181500,16247.0,29766.0,55
13551,9596.0,6442.0,202107181500,202107181600,16038.0,30210.0,53
13552,8466.0,6916.0,202107181600,202107181700,15382.0,29789.0,52
13553,6342.0,7358.0,202107181700,202107181800,13700.0,28566.0,48
13554,3044.0,7530.0,202107181800,202107181900,10574.0,27444.0,39
13555,994.0,7703.0,202107181900,202107182000,8697.0,26109.0,33
13556,622.0,7864.0,202107182000,202107182100,8486.0,25718.0,33
13557,621.0,7435.0,202107182100,202107182200,8056.0,25122.0,32
13558,614.0,7431.0,202107182200,202107182300,8045.0,24755.0,32
13559,594.0,6790.0,202107182300,202107190000,7384.0,23380.0,32
13560,540.0,6044.0,202107190000,202107190100,6584.0,22162.0,30
13561,473.0,5361.0,202107190100,202107190200,5834.0,21294.0,27
13562,439.0,4747.0,202107190200,202107190300,5186.0,20578.0,25
13563,317.0,4196.0,202107190300,202107190400,4513.0,20315.0,22
13564,240.0,3685.0,202107190400,202107190500,3925.0,21386.0,18
13565,624.0,3191.0,202107190500,202107190600,3815.0,24065.0,16
13566,2629.0,2571.0,202107190600,202107190700,5200.0,26290.0,20
13567,6033.0,2045.0,202107190700,202107190800,8078.0,28075.0,29
13568,8761.0,1668.0,202107190800,202107190900,10429.0,29893.0,35
13569,9990.0,1617.0,202107190900,202107191000,11607.0,30312.0,38
13570,10544.0,1645.0,202107191000,202107191100,12189.0,30657.0,40
13571,10832.0,1762.0,202107191100,202107191200,12594.0,30915.0,41
13572,10847.0,2021.0,202107191200,202107191300,12868.0,31191.0,41
13573,10688.0,2382.0,202107191300,202107191400,13070.0,30727.0,43
13574,10300.0,2858.0,202107191400,202107191500,13158.0,30367.0,43
13575,9560.0,3344.0,202107191500,202107191600,12904.0,30014.0,43
13576,8444.0,3970.0,202107191600,202107191700,12414.0,30646.0,41
13577,6367.0,4651.0,202107191700,202107191800,11018.0,30649.0,36
13578,3179.0,4917.0,202107191800,202107191900,8096.0,29564.0,27
13579,1094.0,5308.0,202107191900,202107192000,6402.0,28359.0,23
13580,690.0,5788.0,202107192000,202107192100,6478.0,27220.0,24
13581,677.0,5566.0,202107192100,202107192200,6243.0,25924.0,24
13582,664.0,4991.0,202107192200,202107192300,5655.0,24502.0,23
13583,659.0,4663.0,202107192300,202107200000,5322.0,23644.0,23
13584,566.0,4106.0,202107200000,202107200100,4672.0,22704.0,21
13585,448.0,3534.0,202107200100,202107200200,3982.0,22024.0,18
13586,392.0,3042.0,202107200200,202107200300,3434.0,21266.0,16
13587,321.0,2562.0,202107200300,202107200400,2883.0,21262.0,14
13588,238.0,2123.0,202107200400,202107200500,2361.0,22131.0,11
13589,533.0,1717.0,202107200500,202107200600,2250.0,25052.0,9
13590,2382.0,1260.0,202107200600,202107200700,3642.0,27306.0,13
13591,5581.0,888.0,202107200700,202107200800,6469.0,28169.0,23
13592,8310.0,753.0,202107200800,202107200900,9063.0,30151.0,30
13593,9721.0,895.0,202107200900,202107201000,10616.0,31231.0,34
13594,10367.0,1172.0,202107201000,202107201100,11539.0,32044.0,36
13595,10637.0,1636.0,202107201100,202107201200,12273.0,32198.0,38
13596,10641.0,2028.0,202107201200,202107201300,12669.0,32443.0,39
13597,10485.0,2358.0,202107201300,202107201400,12843.0,32465.0,40
13598,10098.0,2697.0,202107201400,202107201500,12795.0,32090.0,40
13599,9345.0,3101.0,202107201500,202107201600,12446.0,31445.0,40
13600,8146.0,3524.0,202107201600,202107201700,11670.0,30340.0,38
13601,6082.0,3941.0,202107201700,202107201800,10023.0,31727.0,32
13602,3091.0,4141.0,202107201800,202107201900,7232.0,30420.0,24
13603,1095.0,4438.0,202107201900,202107202000,5533.0,28849.0,19
13604,714.0,4554.0,202107202000,202107202100,5268.0,27062.0,19
13605,704.0,4377.0,202107202100,202107202200,5081.0,25295.0,20
13606,639.0,3675.0,202107202200,202107202300,4314.0,22951.0,19
13607,636.0,3286.0,202107202300,202107210000,3922.0,21908.0,18
13608,577.0,2886.0,202107210000,202107210100,3463.0,21307.0,16
13609,505.0,2481.0,202107210100,202107210200,2986.0,20770.0,14
13610,465.0,2112.0,202107210200,202107210300,2577.0,20403.0,13
13611,386.0,1851.0,202107210300,202107210400,2237.0,20118.0,11
13612,262.0,1632.0,202107210400,202107210500,1894.0,21194.0,9
13613,560.0,1425.0,202107210500,202107210600,1985.0,23253.0,9
13614,2478.0,1154.0,202107210600,202107210700,3632.0,25602.0,14
13615,5936.0,921.0,202107210700,202107210800,6857.0,27914.0,25
13616,8738.0,835.0,202107210800,202107210900,9573.0,30038.0,32
13617,10002.0,1007.0,202107210900,202107211000,11009.0,31220.0,35
13618,10591.0,1306.0,202107211000,202107211100,11897.0,32124.0,37
13619,10854.0,1689.0,202107211100,202107211200,12543.0,32553.0,39
13620,10930.0,2078.0,202107211200,202107211300,13008.0,32780.0,40
13621,10782.0,2420.0,202107211300,202107211400,13202.0,32657.0,40
13622,10371.0,2776.0,202107211400,202107211500,13147.0,32113.0,41
13623,9634.0,3205.0,202107211500,202107211600,12839.0,31607.0,41
13624,8449.0,3670.0,202107211600,202107211700,12119.0,31073.0,39
13625,6338.0,4193.0,202107211700,202107211800,10531.0,31796.0,33
13626,3131.0,4741.0,202107211800,202107211900,7872.0,29752.0,26
13627,1013.0,5209.0,202107211900,202107212000,6222.0,27714.0,22
13628,646.0,5295.0,202107212000,202107212100,5941.0,27174.0,22
13629,645.0,5201.0,202107212100,202107212200,5846.0,25642.0,23
13630,600.0,5212.0,202107212200,202107212300,5812.0,24894.0,23
13631,601.0,4987.0,202107212300,202107220000,5588.0,23975.0,23
13632,578.0,4538.0,202107220000,202107220100,5116.0,22956.0,22
13633,533.0,4070.0,202107220100,202107220200,4603.0,22256.0,21
13634,498.0,3633.0,202107220200,202107220300,4131.0,21781.0,19
13635,451.0,3509.0,202107220300,202107220400,3960.0,21726.0,18
13636,302.0,3421.0,202107220400,202107220500,3723.0,23036.0,16
13637,557.0,3337.0,202107220500,202107220600,3894.0,24229.0,16
13638,2395.0,2789.0,202107220600,202107220700,5184.0,26185.0,20
13639,5820.0,2313.0,202107220700,202107220800,8133.0,28013.0,29
13640,8667.0,2093.0,202107220800,202107220900,10760.0,29854.0,36
13641,9909.0,2746.0,202107220900,202107221000,12655.0,30916.0,41
13642,10490.0,3560.0,202107221000,202107221100,14050.0,31991.0,44
13643,10804.0,4398.0,202107221100,202107221200,15202.0,32715.0,46
13644,10854.0,5037.0,202107221200,202107221300,15891.0,32927.0,48
13645,10673.0,5613.0,202107221300,202107221400,16286.0,32993.0,49
13646,10251.0,6151.0,202107221400,202107221500,16402.0,32585.0,50
13647,9492.0,6603.0,202107221500,202107221600,16095.0,32177.0,50
13648,8344.0,6996.0,202107221600,202107221700,15340.0,31584.0,49
13649,6175.0,7336.0,202107221700,202107221800,13511.0,31283.0,43
13650,2963.0,7257.0,202107221800,202107221900,10220.0,29456.0,35
13651,925.0,7230.0,202107221900,202107222000,8155.0,27557.0,30
13652,608.0,7127.0,202107222000,202107222100,7735.0,27218.0,28
13653,589.0,6954.0,202107222100,202107222200,7543.0,25732.0,29
13654,580.0,6240.0,202107222200,202107222300,6820.0,24652.0,28
13655,571.0,6064.0,202107222300,202107230000,6635.0,24071.0,28
13656,541.0,5871.0,202107230000,202107230100,6412.0,23056.0,28
13657,534.0,5652.0,202107230100,202107230200,6186.0,22517.0,27
13658,506.0,5451.0,202107230200,202107230300,5957.0,22094.0,27
13659,438.0,5370.0,202107230300,202107230400,5808.0,22250.0,26
13660,299.0,5335.0,202107230400,202107230500,5634.0,23233.0,24
13661,441.0,5309.0,202107230500,202107230600,5750.0,24568.0,23
13662,2069.0,5157.0,202107230600,202107230700,7226.0,26064.0,28
13663,4999.0,5077.0,202107230700,202107230800,10076.0,28513.0,35
13664,7708.0,5454.0,202107230800,202107230900,13162.0,30679.0,43
13665,9112.0,6624.0,202107230900,202107231000,15736.0,32210.0,49
13666,9841.0,7949.0,202107231000,202107231100,17790.0,33469.0,53
13667,10184.0,9222.0,202107231100,202107231200,19406.0,34647.0,56
13668,10260.0,10091.0,202107231200,202107231300,20351.0,35883.0,57
13669,10011.0,10986.0,202107231300,202107231400,20997.0,36121.0,58
13670,9496.0,11667.0,202107231400,202107231500,21163.0,36330.0,58
13671,8602.0,11263.0,202107231500,202107231600,19865.0,35895.0,55
13672,7472.0,10736.0,202107231600,202107231700,18208.0,34738.0,52
13673,5585.0,9995.0,202107231700,202107231800,15580.0,32492.0,48
13674,2591.0,9180.0,202107231800,202107231900,11771.0,30438.0,39
13675,835.0,8431.0,202107231900,202107232000,9266.0,28203.0,33
13676,583.0,7824.0,202107232000,202107232100,8407.0,27460.0,31
13677,592.0,7226.0,202107232100,202107232200,7818.0,26090.0,30
13678,495.0,6626.0,202107232200,202107232300,7121.0,25685.0,28
13679,504.0,5938.0,202107232300,202107240000,6442.0,24435.0,26
13680,418.0,5594.0,202107240000,202107240100,6012.0,23689.0,25
13681,316.0,5891.0,202107240100,202107240200,6207.0,22818.0,27
13682,320.0,5787.0,202107240200,202107240300,6107.0,22150.0,28
13683,286.0,5528.0,202107240300,202107240400,5814.0,21356.0,27
13684,208.0,5269.0,202107240400,202107240500,5477.0,21088.0,26
13685,468.0,5060.0,202107240500,202107240600,5528.0,21159.0,26
13686,2399.0,4623.0,202107240600,202107240700,7022.0,22661.0,31
13687,5677.0,4140.0,202107240700,202107240800,9817.0,25297.0,39
13688,8264.0,3797.0,202107240800,202107240900,12061.0,27229.0,44
13689,9537.0,3901.0,202107240900,202107241000,13438.0,28525.0,47
13690,10131.0,4227.0,202107241000,202107241100,14358.0,29470.0,49
13691,10386.0,4645.0,202107241100,202107241200,15031.0,29626.0,51
13692,10432.0,5180.0,202107241200,202107241300,15612.0,30062.0,52
13693,10321.0,5738.0,202107241300,202107241400,16059.0,30268.0,53
13694,9902.0,6279.0,202107241400,202107241500,16181.0,30218.0,54
13695,9254.0,6386.0,202107241500,202107241600,15640.0,30104.0,52
13696,8128.0,6483.0,202107241600,202107241700,14611.0,29213.0,50
13697,6101.0,6560.0,202107241700,202107241800,12661.0,28039.0,45
13698,3003.0,6473.0,202107241800,202107241900,9476.0,25844.0,37
13699,956.0,6480.0,202107241900,202107242000,7436.0,24958.0,30
13700,631.0,6572.0,202107242000,202107242100,7203.0,24973.0,29
13701,609.0,6586.0,202107242100,202107242200,7195.0,24477.0,29
13702,527.0,6633.0,202107242200,202107242300,7160.0,23344.0,31
13703,515.0,6429.0,202107242300,202107250000,6944.0,22282.0,31
13704,471.0,5793.0,202107250000,202107250100,6264.0,21328.0,29
13705,406.0,5218.0,202107250100,202107250200,5624.0,20462.0,27
13706,376.0,4726.0,202107250200,202107250300,5102.0,19846.0,26
13707,331.0,4251.0,202107250300,202107250400,4582.0,19527.0,23
13708,248.0,3822.0,202107250400,202107250500,4070.0,19226.0,21
13709,579.0,3447.0,202107250500,202107250600,4026.0,19076.0,21
13710,2321.0,2841.0,202107250600,202107250700,5162.0,20001.0,26
13711,5416.0,2320.0,202107250700,202107250800,7736.0,22297.0,35
13712,8119.0,1987.0,202107250800,202107250900,10106.0,24528.0,41
13713,9589.0,1916.0,202107250900,202107251000,11505.0,25783.0,45
13714,10266.0,2043.0,202107251000,202107251100,12309.0,26379.0,47
13715,10646.0,2317.0,202107251100,202107251200,12963.0,26580.0,49
13716,10628.0,2712.0,202107251200,202107251300,13340.0,26831.0,50
13717,10475.0,3245.0,202107251300,202107251400,13720.0,26752.0,51
13718,10008.0,3941.0,202107251400,202107251500,13949.0,27141.0,51
13719,9144.0,4719.0,202107251500,202107251600,13863.0,27087.0,51
13720,7761.0,5658.0,202107251600,202107251700,13419.0,26314.0,51
13721,5651.0,6583.0,202107251700,202107251800,12234.0,26160.0,47
13722,2715.0,6818.0,202107251800,202107251900,9533.0,24981.0,38
13723,923.0,6947.0,202107251900,202107252000,7870.0,24224.0,32
13724,587.0,6959.0,202107252000,202107252100,7546.0,24701.0,31
13725,581.0,6908.0,202107252100,202107252200,7489.0,23651.0,32
13726,550.0,5927.0,202107252200,202107252300,6477.0,24668.0,26
13727,522.0,5668.0,202107252300,202107260000,6190.0,23339.0,27
13728,441.0,5475.0,202107260000,202107260100,5916.0,22672.0,26
13729,358.0,5309.0,202107260100,202107260200,5667.0,22188.0,26
13730,334.0,5063.0,202107260200,202107260300,5397.0,21826.0,25
13731,247.0,4659.0,202107260300,202107260400,4906.0,21750.0,23
13732,203.0,4282.0,202107260400,202107260500,4485.0,22618.0,20
13733,339.0,4006.0,202107260500,202107260600,4345.0,24702.0,18
13734,1770.0,3621.0,202107260600,202107260700,5391.0,27044.0,20
13735,4543.0,3235.0,202107260700,202107260800,7778.0,29170.0,27
13736,7086.0,2821.0,202107260800,202107260900,9907.0,30361.0,33
13737,8352.0,2404.0,202107260900,202107261000,10756.0,31256.0,34
13738,8999.0,2062.0,202107261000,202107261100,11061.0,31714.0,35
13739,9367.0,1855.0,202107261100,202107261200,11222.0,31660.0,35
13740,9487.0,1943.0,202107261200,202107261300,11430.0,31532.0,36
13741,9263.0,2034.0,202107261300,202107261400,11297.0,31081.0,36
13742,8837.0,2205.0,202107261400,202107261500,11042.0,31053.0,36
13743,8313.0,2618.0,202107261500,202107261600,10931.0,30690.0,36
13744,7420.0,2968.0,202107261600,202107261700,10388.0,29843.0,35
13745,5547.0,3414.0,202107261700,202107261800,8961.0,30315.0,30
13746,2740.0,3694.0,202107261800,202107261900,6434.0,29335.0,22
13747,900.0,3899.0,202107261900,202107262000,4799.0,27324.0,18
13748,574.0,4256.0,202107262000,202107262100,4830.0,26864.0,18
13749,562.0,4123.0,202107262100,202107262200,4685.0,25788.0,18
13750,568.0,3178.0,202107262200,202107262300,3746.0,23039.0,16
13751,554.0,3086.0,202107262300,202107270000,3640.0,22078.0,16
13752,497.0,2810.0,202107270000,202107270100,3307.0,21041.0,16
13753,395.0,2609.0,202107270100,202107270200,3004.0,20394.0,15
