,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Waste,Wind Onshore,startTime,endTime,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS
1249,,361.0,,1386.0,7949.0,99.0,,,2083.0,202002220100,202002220200,11418.0,2083.0,460.0,11878.0,96,18
1250,,362.0,,1383.0,7938.0,101.0,,,2032.0,202002220200,202002220300,11353.0,2032.0,463.0,11816.0,96,17
1251,,363.0,,1383.0,7977.0,103.0,,,2056.0,202002220300,202002220400,11416.0,2056.0,466.0,11882.0,96,17
1252,,363.0,,1385.0,8268.0,99.0,,,2048.0,202002220400,202002220500,11701.0,2048.0,462.0,12163.0,96,17
1253,,363.0,,1383.0,8921.0,89.0,,,2103.0,202002220500,202002220600,12407.0,2103.0,452.0,12859.0,96,16
1254,,363.0,,1382.0,9425.0,85.0,,,1965.0,202002220600,202002220700,12772.0,1965.0,448.0,13220.0,97,15
1255,,364.0,,1379.0,10158.0,90.0,,,1968.0,202002220700,202002220800,13505.0,1968.0,454.0,13959.0,97,14
1256,,363.0,,1383.0,11021.0,97.0,,,1928.0,202002220800,202002220900,14332.0,1928.0,460.0,14792.0,97,13
1257,,366.0,,1388.0,11774.0,101.0,,,1990.0,202002220900,202002221000,15152.0,1990.0,467.0,15619.0,97,13
1258,,363.0,,1390.0,12009.0,101.0,,,2091.0,202002221000,202002221100,15490.0,2091.0,464.0,15954.0,97,13
1259,,353.0,,1391.0,11932.0,102.0,,,2104.0,202002221100,202002221200,15427.0,2104.0,455.0,15882.0,97,13
1260,,359.0,,1390.0,11965.0,80.0,,,2137.0,202002221200,202002221300,15492.0,2137.0,439.0,15931.0,97,13
1261,,362.0,,1386.0,11531.0,82.0,,,2113.0,202002221300,202002221400,15030.0,2113.0,444.0,15474.0,97,14
1262,,359.0,,1384.0,11503.0,81.0,,,2124.0,202002221400,202002221500,15011.0,2124.0,440.0,15451.0,97,14
1263,,356.0,,1379.0,11624.0,78.0,,,2124.0,202002221500,202002221600,15127.0,2124.0,434.0,15561.0,97,14
1264,,357.0,,1378.0,12425.0,71.0,,,2090.0,202002221600,202002221700,15893.0,2090.0,428.0,16321.0,97,13
1265,,350.0,,1377.0,13298.0,67.0,,,2065.0,202002221700,202002221800,16740.0,2065.0,417.0,17157.0,98,12
1266,,350.0,,1374.0,12412.0,65.0,,,2080.0,202002221800,202002221900,15866.0,2080.0,415.0,16281.0,97,13
1267,,350.0,,1362.0,11441.0,65.0,,,2067.0,202002221900,202002222000,14870.0,2067.0,415.0,15285.0,97,14
1268,,360.0,,1367.0,10699.0,63.0,,,1981.0,202002222000,202002222100,14047.0,1981.0,423.0,14470.0,97,14
1269,,360.0,,1365.0,10512.0,52.0,,,1952.0,202002222100,202002222200,13829.0,1952.0,412.0,14241.0,97,14
1270,,361.0,,1364.0,10352.0,54.0,,,1912.0,202002222200,202002222300,13628.0,1912.0,415.0,14043.0,97,14
1271,,359.0,,1381.0,9501.0,57.0,,,1885.0,202002222300,202002230000,12767.0,1885.0,416.0,13183.0,97,14
1272,,360.0,,1380.0,9102.0,57.0,,,1880.0,202002230000,202002230100,12362.0,1880.0,417.0,12779.0,97,15
1273,,358.0,,1378.0,8783.0,58.0,,,1798.0,202002230100,202002230200,11959.0,1798.0,416.0,12375.0,97,15
1274,,359.0,,1376.0,8391.0,56.0,,,1776.0,202002230200,202002230300,11543.0,1776.0,415.0,11958.0,97,15
1275,,358.0,,1375.0,8579.0,52.0,,,1834.0,202002230300,202002230400,11788.0,1834.0,410.0,12198.0,97,15
1276,,359.0,,1372.0,8852.0,52.0,,,1806.0,202002230400,202002230500,12030.0,1806.0,411.0,12441.0,97,15
1277,,363.0,,1373.0,9004.0,54.0,,,1780.0,202002230500,202002230600,12157.0,1780.0,417.0,12574.0,97,14
1278,,362.0,,1370.0,9409.0,54.0,,,1750.0,202002230600,202002230700,12529.0,1750.0,416.0,12945.0,97,14
1279,,363.0,,1367.0,10617.0,54.0,,,1738.0,202002230700,202002230800,13722.0,1738.0,417.0,14139.0,97,12
1280,,340.0,,1364.0,12806.0,63.0,,,1734.0,202002230800,202002230900,15904.0,1734.0,403.0,16307.0,98,11
1281,,340.0,,1358.0,14152.0,56.0,,,1720.0,202002230900,202002231000,17230.0,1720.0,396.0,17626.0,98,10
1282,,341.0,,1356.0,14592.0,54.0,,,1557.0,202002231000,202002231100,17505.0,1557.0,395.0,17900.0,98,9
1283,,340.0,,1349.0,14425.0,59.0,,,1421.0,202002231100,202002231200,17195.0,1421.0,399.0,17594.0,98,8
1284,,334.0,,1348.0,14624.0,62.0,,,1560.0,202002231200,202002231300,17532.0,1560.0,396.0,17928.0,98,9
1285,,337.0,,1349.0,14472.0,63.0,,,1465.0,202002231300,202002231400,17286.0,1465.0,400.0,17686.0,98,8
1286,,324.0,,1344.0,14229.0,60.0,,,1463.0,202002231400,202002231500,17036.0,1463.0,384.0,17420.0,98,8
1287,,348.0,,1341.0,14383.0,58.0,,,1396.0,202002231500,202002231600,17120.0,1396.0,406.0,17526.0,98,8
1288,,347.0,,1341.0,16067.0,57.0,,,1258.0,202002231600,202002231700,18666.0,1258.0,404.0,19070.0,98,7
1289,,348.0,,1335.0,16803.0,57.0,,,1242.0,202002231700,202002231800,19380.0,1242.0,405.0,19785.0,98,6
1290,,345.0,,1334.0,15580.0,60.0,,,1347.0,202002231800,202002231900,18261.0,1347.0,405.0,18666.0,98,7
1291,,348.0,,1332.0,14121.0,64.0,,,1302.0,202002231900,202002232000,16755.0,1302.0,412.0,17167.0,98,8
1292,,357.0,,1332.0,12889.0,61.0,,,1183.0,202002232000,202002232100,15404.0,1183.0,418.0,15822.0,97,7
1293,,358.0,,1327.0,12971.0,64.0,,,1031.0,202002232100,202002232200,15329.0,1031.0,422.0,15751.0,97,7
1294,,358.0,,1326.0,11510.0,62.0,,,1303.0,202002232200,202002232300,14139.0,1303.0,420.0,14559.0,97,9
1295,,352.0,,1302.0,10379.0,62.0,,,1502.0,202002232300,202002240000,13183.0,1502.0,414.0,13597.0,97,11
1296,,351.0,,1300.0,9797.0,56.0,,,1472.0,202002240000,202002240100,12569.0,1472.0,407.0,12976.0,97,11
1297,,351.0,,1297.0,10344.0,53.0,,,1406.0,202002240100,202002240200,13047.0,1406.0,404.0,13451.0,97,10
1298,,354.0,,1296.0,11850.0,48.0,,,1214.0,202002240200,202002240300,14360.0,1214.0,402.0,14762.0,97,8
1299,,351.0,,1295.0,13676.0,49.0,,,1192.0,202002240300,202002240400,16163.0,1192.0,400.0,16563.0,98,7
1300,,351.0,,1294.0,15466.0,52.0,,,1035.0,202002240400,202002240500,17795.0,1035.0,403.0,18198.0,98,6
1301,,351.0,,1295.0,17399.0,49.0,,,889.0,202002240500,202002240600,19583.0,889.0,400.0,19983.0,98,4
1302,,350.0,,1297.0,18089.0,47.0,,,786.0,202002240600,202002240700,20172.0,786.0,397.0,20569.0,98,4
1303,,351.0,,1303.0,18548.0,47.0,,,534.0,202002240700,202002240800,20385.0,534.0,398.0,20783.0,98,3
1304,,335.0,,1307.0,18924.0,47.0,,,425.0,202002240800,202002240900,20656.0,425.0,382.0,21038.0,98,2
1305,,339.0,,1304.0,18405.0,43.0,,,346.0,202002240900,202002241000,20055.0,346.0,382.0,20437.0,98,2
1306,,337.0,,1302.0,18316.0,37.0,,,258.0,202002241000,202002241100,19876.0,258.0,374.0,20250.0,98,1
1307,,338.0,,1294.0,18334.0,40.0,,,283.0,202002241100,202002241200,19911.0,283.0,378.0,20289.0,98,1
1308,,338.0,,1292.0,18422.0,37.0,,,302.0,202002241200,202002241300,20016.0,302.0,375.0,20391.0,98,1
1309,,337.0,,1297.0,18265.0,22.0,,,314.0,202002241300,202002241400,19876.0,314.0,359.0,20235.0,98,2
1310,,337.0,,1280.0,17809.0,21.0,,,342.0,202002241400,202002241500,19431.0,342.0,358.0,19789.0,98,2
1311,,335.0,,1283.0,18156.0,23.0,,,355.0,202002241500,202002241600,19794.0,355.0,358.0,20152.0,98,2
1312,,341.0,,1281.0,18772.0,21.0,,,399.0,202002241600,202002241700,20452.0,399.0,362.0,20814.0,98,2
1313,,341.0,,1279.0,19212.0,21.0,,,403.0,202002241700,202002241800,20894.0,403.0,362.0,21256.0,98,2
1314,,341.0,,1275.0,19087.0,15.0,,,441.0,202002241800,202002241900,20803.0,441.0,356.0,21159.0,98,2
1315,,344.0,,1272.0,19176.0,12.0,,,458.0,202002241900,202002242000,20906.0,458.0,356.0,21262.0,98,2
1316,,343.0,,1271.0,18991.0,16.0,,,489.0,202002242000,202002242100,20751.0,489.0,359.0,21110.0,98,2
1317,,345.0,,1263.0,18297.0,15.0,,,537.0,202002242100,202002242200,20097.0,537.0,360.0,20457.0,98,3
1318,,346.0,,1263.0,16582.0,16.0,,,643.0,202002242200,202002242300,18488.0,643.0,362.0,18850.0,98,3
1319,,347.0,,1219.0,15563.0,14.0,,,693.0,202002242300,202002250000,17475.0,693.0,361.0,17836.0,98,4
1320,,346.0,,1207.0,14378.0,46.0,,,748.0,202002250000,202002250100,16333.0,748.0,392.0,16725.0,98,4
1321,,343.0,,1202.0,13801.0,13.0,,,733.0,202002250100,202002250200,15736.0,733.0,356.0,16092.0,98,5
1322,,342.0,,1196.0,14219.0,16.0,,,713.0,202002250200,202002250300,16128.0,713.0,358.0,16486.0,98,4
1323,,343.0,,1195.0,15135.0,12.0,,,742.0,202002250300,202002250400,17072.0,742.0,355.0,17427.0,98,4
1324,,341.0,,1194.0,16753.0,16.0,,,705.0,202002250400,202002250500,18652.0,705.0,357.0,19009.0,98,4
1325,,345.0,,1198.0,18982.0,17.0,,,703.0,202002250500,202002250600,20883.0,703.0,362.0,21245.0,98,3
1326,,342.0,,1193.0,20725.0,22.0,,,635.0,202002250600,202002250700,22553.0,635.0,364.0,22917.0,98,3
1327,,342.0,,1192.0,20571.0,19.0,,,641.0,202002250700,202002250800,22404.0,641.0,361.0,22765.0,98,3
1328,,337.0,,1193.0,20193.0,21.0,,,644.0,202002250800,202002250900,22030.0,644.0,358.0,22388.0,98,3
1329,,341.0,,1193.0,20344.0,21.0,,,638.0,202002250900,202002251000,22175.0,638.0,362.0,22537.0,98,3
1330,,343.0,,1177.0,20020.0,19.0,,,638.0,202002251000,202002251100,21835.0,638.0,362.0,22197.0,98,3
1331,,343.0,,1173.0,19651.0,20.0,,,665.0,202002251100,202002251200,21489.0,665.0,363.0,21852.0,98,3
1332,,342.0,,1179.0,19754.0,19.0,,,693.0,202002251200,202002251300,21626.0,693.0,361.0,21987.0,98,3
1333,,338.0,,1178.0,19968.0,18.0,,,590.0,202002251300,202002251400,21736.0,590.0,356.0,22092.0,98,3
1334,,329.0,,1197.0,19884.0,17.0,,,723.0,202002251400,202002251500,21804.0,723.0,346.0,22150.0,98,3
1335,,328.0,,1197.0,20077.0,14.0,,,879.0,202002251500,202002251600,22153.0,879.0,342.0,22495.0,98,4
1336,,339.0,,1200.0,20761.0,16.0,,,890.0,202002251600,202002251700,22851.0,890.0,355.0,23206.0,98,4
1337,,340.0,,1198.0,20608.0,18.0,,,862.0,202002251700,202002251800,22668.0,862.0,358.0,23026.0,98,4
1338,,344.0,,1192.0,20227.0,22.0,,,834.0,202002251800,202002251900,22253.0,834.0,366.0,22619.0,98,4
1339,,345.0,,1187.0,19815.0,25.0,,,825.0,202002251900,202002252000,21827.0,825.0,370.0,22197.0,98,4
1340,,344.0,,1184.0,19451.0,27.0,,,827.0,202002252000,202002252100,21462.0,827.0,371.0,21833.0,98,4
1341,,346.0,,1184.0,18561.0,35.0,,,874.0,202002252100,202002252200,20619.0,874.0,381.0,21000.0,98,4
1342,,346.0,,1182.0,17927.0,37.0,,,940.0,202002252200,202002252300,20049.0,940.0,383.0,20432.0,98,5
1343,,347.0,,1160.0,17603.0,39.0,,,976.0,202002252300,202002260000,19739.0,976.0,386.0,20125.0,98,5
1344,,345.0,,1159.0,17650.0,48.0,,,984.0,202002260000,202002260100,19793.0,984.0,393.0,20186.0,98,5
1345,,345.0,,1158.0,17821.0,57.0,,,1014.0,202002260100,202002260200,19993.0,1014.0,402.0,20395.0,98,5
1346,,347.0,,1157.0,17777.0,58.0,,,918.0,202002260200,202002260300,19852.0,918.0,405.0,20257.0,98,5
1347,,344.0,,1157.0,18045.0,58.0,,,922.0,202002260300,202002260400,20124.0,922.0,402.0,20526.0,98,4
1348,,343.0,,1157.0,18831.0,58.0,,,966.0,202002260400,202002260500,20954.0,966.0,401.0,21355.0,98,5
1349,,342.0,,1160.0,20168.0,61.0,,,978.0,202002260500,202002260600,22306.0,978.0,403.0,22709.0,98,4
1350,,342.0,,1172.0,21099.0,62.0,,,948.0,202002260600,202002260700,23219.0,948.0,404.0,23623.0,98,4
1351,,342.0,,1174.0,21800.0,58.0,,,900.0,202002260700,202002260800,23874.0,900.0,400.0,24274.0,98,4
1352,,342.0,,1175.0,21460.0,56.0,,,898.0,202002260800,202002260900,23533.0,898.0,398.0,23931.0,98,4
1353,,340.0,,1175.0,20958.0,50.0,,,964.0,202002260900,202002261000,23097.0,964.0,390.0,23487.0,98,4
1354,,337.0,,1175.0,20243.0,53.0,,,1012.0,202002261000,202002261100,22430.0,1012.0,390.0,22820.0,98,4
1355,,338.0,,1166.0,20143.0,49.0,,,990.0,202002261100,202002261200,22299.0,990.0,387.0,22686.0,98,4
1356,,338.0,,1166.0,20172.0,53.0,,,894.0,202002261200,202002261300,22232.0,894.0,391.0,22623.0,98,4
1357,,340.0,,1174.0,20037.0,47.0,,,931.0,202002261300,202002261400,22142.0,931.0,387.0,22529.0,98,4
1358,,343.0,,1171.0,19825.0,43.0,,,1023.0,202002261400,202002261500,22019.0,1023.0,386.0,22405.0,98,5
1359,,343.0,,1171.0,20015.0,42.0,,,1092.0,202002261500,202002261600,22278.0,1092.0,385.0,22663.0,98,5
1360,,337.0,,1169.0,20367.0,44.0,,,1149.0,202002261600,202002261700,22685.0,1149.0,381.0,23066.0,98,5
1361,,341.0,,1167.0,20519.0,37.0,,,1251.0,202002261700,202002261800,22937.0,1251.0,378.0,23315.0,98,5
1362,,341.0,,1165.0,20317.0,45.0,,,1218.0,202002261800,202002261900,22700.0,1218.0,386.0,23086.0,98,5
1363,,338.0,,1162.0,20353.0,51.0,,,1290.0,202002261900,202002262000,22805.0,1290.0,389.0,23194.0,98,6
1364,,337.0,,1163.0,20217.0,43.0,,,1350.0,202002262000,202002262100,22730.0,1350.0,380.0,23110.0,98,6
1365,,336.0,,1154.0,19608.0,47.0,,,1361.0,202002262100,202002262200,22123.0,1361.0,383.0,22506.0,98,6
1366,,336.0,,1159.0,18834.0,51.0,,,1411.0,202002262200,202002262300,21404.0,1411.0,387.0,21791.0,98,6
1367,,335.0,,1137.0,18352.0,47.0,,,1375.0,202002262300,202002270000,20864.0,1375.0,382.0,21246.0,98,6
1368,,336.0,,1137.0,18342.0,50.0,,,1368.0,202002270000,202002270100,20847.0,1368.0,386.0,21233.0,98,6
1369,,334.0,,1137.0,18215.0,55.0,,,1384.0,202002270100,202002270200,20736.0,1384.0,389.0,21125.0,98,7
1370,,334.0,,1138.0,18442.0,62.0,,,1371.0,202002270200,202002270300,20951.0,1371.0,396.0,21347.0,98,6
1371,,335.0,,1137.0,18523.0,64.0,,,1375.0,202002270300,202002270400,21035.0,1375.0,399.0,21434.0,98,6
1372,,337.0,,1137.0,18820.0,64.0,,,1402.0,202002270400,202002270500,21359.0,1402.0,401.0,21760.0,98,6
1373,,337.0,,1142.0,20082.0,65.0,,,1355.0,202002270500,202002270600,22579.0,1355.0,402.0,22981.0,98,6
1374,,337.0,,1148.0,20991.0,74.0,,,1306.0,202002270600,202002270700,23445.0,1306.0,411.0,23856.0,98,5
1375,,336.0,,1152.0,21509.0,67.0,,,1204.0,202002270700,202002270800,23865.0,1204.0,403.0,24268.0,98,5
1376,,331.0,,1152.0,21583.0,67.0,,,1159.0,202002270800,202002270900,23894.0,1159.0,398.0,24292.0,98,5
1377,,335.0,,1154.0,21692.0,66.0,,,1175.0,202002270900,202002271000,24021.0,1175.0,401.0,24422.0,98,5
1378,,334.0,,1151.0,21758.0,66.0,,,1067.0,202002271000,202002271100,23976.0,1067.0,400.0,24376.0,98,4
1379,,330.0,,1153.0,21212.0,64.0,,,1013.0,202002271100,202002271200,23378.0,1013.0,394.0,23772.0,98,4
1380,,335.0,,1159.0,20656.0,60.0,,,1042.0,202002271200,202002271300,22857.0,1042.0,395.0,23252.0,98,4
1381,,331.0,,1159.0,20642.0,62.0,,,966.0,202002271300,202002271400,22767.0,966.0,393.0,23160.0,98,4
1382,,345.0,,1161.0,20811.0,56.0,,,925.0,202002271400,202002271500,22897.0,925.0,401.0,23298.0,98,4
1383,,350.0,,1161.0,20500.0,64.0,,,968.0,202002271500,202002271600,22629.0,968.0,414.0,23043.0,98,4
1384,,351.0,,1156.0,20889.0,64.0,,,985.0,202002271600,202002271700,23030.0,985.0,415.0,23445.0,98,4
1385,,351.0,,1156.0,21087.0,67.0,,,1025.0,202002271700,202002271800,23268.0,1025.0,418.0,23686.0,98,4
1386,,353.0,,1156.0,20818.0,71.0,,,977.0,202002271800,202002271900,22951.0,977.0,424.0,23375.0,98,4
1387,,349.0,,1156.0,20662.0,71.0,,,986.0,202002271900,202002272000,22804.0,986.0,420.0,23224.0,98,4
1388,,350.0,,1149.0,20621.0,75.0,,,938.0,202002272000,202002272100,22708.0,938.0,425.0,23133.0,98,4
1389,,347.0,,1147.0,19894.0,76.0,,,954.0,202002272100,202002272200,21995.0,954.0,423.0,22418.0,98,4
1390,,347.0,,1147.0,18758.0,77.0,,,917.0,202002272200,202002272300,20822.0,917.0,424.0,21246.0,98,4
1391,,347.0,,1140.0,18767.0,72.0,,,867.0,202002272300,202002280000,20774.0,867.0,419.0,21193.0,98,4
1392,,348.0,,1140.0,18593.0,68.0,,,826.0,202002280000,202002280100,20559.0,826.0,416.0,20975.0,98,4
1393,,349.0,,1141.0,18792.0,68.0,,,785.0,202002280100,202002280200,20718.0,785.0,417.0,21135.0,98,4
1394,,346.0,,1141.0,18969.0,73.0,,,746.0,202002280200,202002280300,20856.0,746.0,419.0,21275.0,98,4
1395,,349.0,,1141.0,19054.0,68.0,,,774.0,202002280300,202002280400,20969.0,774.0,417.0,21386.0,98,4
1396,,348.0,,1143.0,19235.0,62.0,,,820.0,202002280400,202002280500,21198.0,820.0,410.0,21608.0,98,4
1397,,354.0,,1145.0,20348.0,56.0,,,748.0,202002280500,202002280600,22241.0,748.0,410.0,22651.0,98,3
1398,,354.0,,1155.0,21486.0,57.0,,,697.0,202002280600,202002280700,23338.0,697.0,411.0,23749.0,98,3
1399,,353.0,,1160.0,21778.0,57.0,,,780.0,202002280700,202002280800,23718.0,780.0,410.0,24128.0,98,3
1400,,356.0,,1163.0,21447.0,60.0,,,772.0,202002280800,202002280900,23382.0,772.0,416.0,23798.0,98,3
1401,,355.0,,1166.0,21244.0,53.0,,,693.0,202002280900,202002281000,23103.0,693.0,408.0,23511.0,98,3
1402,,356.0,,1166.0,20850.0,50.0,,,694.0,202002281000,202002281100,22710.0,694.0,406.0,23116.0,98,3
1403,,353.0,,1168.0,20130.0,41.0,,,714.0,202002281100,202002281200,22012.0,714.0,394.0,22406.0,98,3
1404,,350.0,,1165.0,19623.0,41.0,,,724.0,202002281200,202002281300,21512.0,724.0,391.0,21903.0,98,3
1405,,355.0,,1164.0,19410.0,41.0,,,683.0,202002281300,202002281400,21257.0,683.0,396.0,21653.0,98,3
1406,,350.0,,1156.0,19547.0,39.0,,,617.0,202002281400,202002281500,21320.0,617.0,389.0,21709.0,98,3
1407,,355.0,,1156.0,19915.0,32.0,,,593.0,202002281500,202002281600,21664.0,593.0,387.0,22051.0,98,3
1408,,355.0,,1157.0,20250.0,32.0,,,581.0,202002281600,202002281700,21988.0,581.0,387.0,22375.0,98,3
1409,,355.0,,1158.0,21063.0,31.0,,,577.0,202002281700,202002281800,22798.0,577.0,386.0,23184.0,98,2
1410,,364.0,,1157.0,20475.0,34.0,,,643.0,202002281800,202002281900,22275.0,643.0,398.0,22673.0,98,3
1411,,363.0,,1152.0,19822.0,35.0,,,587.0,202002281900,202002282000,21561.0,587.0,398.0,21959.0,98,3
1412,,359.0,,1147.0,19071.0,40.0,,,610.0,202002282000,202002282100,20828.0,610.0,399.0,21227.0,98,3
1413,,363.0,,1143.0,18785.0,43.0,,,782.0,202002282100,202002282200,20710.0,782.0,406.0,21116.0,98,4
1414,,365.0,,1143.0,18523.0,41.0,,,830.0,202002282200,202002282300,20496.0,830.0,406.0,20902.0,98,4
1415,,366.0,,1130.0,17557.0,39.0,,,1110.0,202002282300,202002290000,19797.0,1110.0,405.0,20202.0,98,5
1416,,367.0,,1131.0,17323.0,39.0,,,1018.0,202002290000,202002290100,19472.0,1018.0,406.0,19878.0,98,5
1417,,365.0,,1132.0,16563.0,36.0,,,953.0,202002290100,202002290200,18648.0,953.0,401.0,19049.0,98,5
1418,,358.0,,1131.0,15862.0,31.0,,,933.0,202002290200,202002290300,17926.0,933.0,389.0,18315.0,98,5
1419,,357.0,,1132.0,14995.0,24.0,,,879.0,202002290300,202002290400,17006.0,879.0,381.0,17387.0,98,5
1420,,365.0,,1133.0,13968.0,25.0,,,936.0,202002290400,202002290500,16037.0,936.0,390.0,16427.0,98,6
1421,,361.0,,1134.0,15233.0,22.0,,,994.0,202002290500,202002290600,17361.0,994.0,383.0,17744.0,98,6
1422,,362.0,,1137.0,16603.0,25.0,,,1040.0,202002290600,202002290700,18780.0,1040.0,387.0,19167.0,98,5
1423,,364.0,,1139.0,17790.0,28.0,,,1065.0,202002290700,202002290800,19994.0,1065.0,392.0,20386.0,98,5
1424,,360.0,,1141.0,18317.0,32.0,,,1118.0,202002290800,202002290900,20576.0,1118.0,392.0,20968.0,98,5
1425,,365.0,,1145.0,18442.0,32.0,,,1077.0,202002290900,202002291000,20664.0,1077.0,397.0,21061.0,98,5
1426,,356.0,,1145.0,17805.0,33.0,,,1167.0,202002291000,202002291100,20117.0,1167.0,389.0,20506.0,98,6
1427,,356.0,,1143.0,16953.0,35.0,,,1214.0,202002291100,202002291200,19310.0,1214.0,391.0,19701.0,98,6
1428,,358.0,,1141.0,16447.0,38.0,,,1219.0,202002291200,202002291300,18807.0,1219.0,396.0,19203.0,98,6
1429,,354.0,,1140.0,16499.0,39.0,,,1322.0,202002291300,202002291400,18961.0,1322.0,393.0,19354.0,98,7
1430,,355.0,,1140.0,17422.0,36.0,,,1352.0,202002291400,202002291500,19914.0,1352.0,391.0,20305.0,98,7
1431,,354.0,,1142.0,17833.0,40.0,,,1367.0,202002291500,202002291600,20342.0,1367.0,394.0,20736.0,98,7
1432,,369.0,,1142.0,18652.0,40.0,,,1503.0,202002291600,202002291700,21297.0,1503.0,409.0,21706.0,98,7
1433,,368.0,,1143.0,19272.0,40.0,,,1533.0,202002291700,202002291800,21948.0,1533.0,408.0,22356.0,98,7
1434,,368.0,,1141.0,17568.0,40.0,,,1580.0,202002291800,202002291900,20289.0,1580.0,408.0,20697.0,98,8
1435,,366.0,,1138.0,15687.0,42.0,,,1526.0,202002291900,202002292000,18351.0,1526.0,408.0,18759.0,98,8
1436,,368.0,,1134.0,14540.0,42.0,,,1475.0,202002292000,202002292100,17149.0,1475.0,410.0,17559.0,98,8
1437,,367.0,,1134.0,14848.0,39.0,,,1309.0,202002292100,202002292200,17291.0,1309.0,406.0,17697.0,98,7
1438,,370.0,,1133.0,13915.0,39.0,,,1309.0,202002292200,202002292300,16357.0,1309.0,409.0,16766.0,98,8
1439,,370.0,,1121.0,12434.0,36.0,,,1159.0,202002292300,202003010000,14714.0,1159.0,406.0,15120.0,97,8
1440,,369.0,,1120.0,11866.0,35.0,,,1217.0,202003010000,202003010100,14203.0,1217.0,404.0,14607.0,97,8
1441,,369.0,,1121.0,11273.0,32.0,,,1275.0,202003010100,202003010200,13669.0,1275.0,401.0,14070.0,97,9
1442,,356.0,,1122.0,10764.0,28.0,,,1397.0,202003010200,202003010300,13283.0,1397.0,384.0,13667.0,97,10
1443,,361.0,,1122.0,10269.0,24.0,,,1499.0,202003010300,202003010400,12890.0,1499.0,385.0,13275.0,97,11
1444,,360.0,,1123.0,10048.0,22.0,,,1534.0,202003010400,202003010500,12705.0,1534.0,382.0,13087.0,97,12
1445,,354.0,,1125.0,10612.0,23.0,,,1508.0,202003010500,202003010600,13245.0,1508.0,377.0,13622.0,97,11
1446,,357.0,,1129.0,11417.0,25.0,,,1479.0,202003010600,202003010700,14025.0,1479.0,382.0,14407.0,97,10
1447,,360.0,,1129.0,12508.0,28.0,,,1447.0,202003010700,202003010800,15084.0,1447.0,388.0,15472.0,97,9
1448,,359.0,,1129.0,13162.0,27.0,,,1423.0,202003010800,202003010900,15714.0,1423.0,386.0,16100.0,98,9
1449,,362.0,,1130.0,13580.0,28.0,,,1508.0,202003010900,202003011000,16218.0,1508.0,390.0,16608.0,98,9
1450,,359.0,,1131.0,13589.0,24.0,,,1639.0,202003011000,202003011100,16359.0,1639.0,383.0,16742.0,98,10
1451,,356.0,,1131.0,13214.0,23.0,,,1597.0,202003011100,202003011200,15942.0,1597.0,379.0,16321.0,98,10
1452,,358.0,,1135.0,13238.0,24.0,,,1607.0,202003011200,202003011300,15980.0,1607.0,382.0,16362.0,98,10
1453,,360.0,,1135.0,13319.0,26.0,,,1616.0,202003011300,202003011400,16070.0,1616.0,386.0,16456.0,98,10
1454,,357.0,,1138.0,13593.0,27.0,,,1653.0,202003011400,202003011500,16384.0,1653.0,384.0,16768.0,98,10
1455,,354.0,,1139.0,15398.0,27.0,,,1647.0,202003011500,202003011600,18184.0,1647.0,381.0,18565.0,98,9
1456,,357.0,,1140.0,17041.0,27.0,,,1607.0,202003011600,202003011700,19788.0,1607.0,384.0,20172.0,98,8
1457,,358.0,,1141.0,18444.0,31.0,,,1537.0,202003011700,202003011800,21122.0,1537.0,389.0,21511.0,98,7
1458,,359.0,,1141.0,18181.0,34.0,,,1559.0,202003011800,202003011900,20881.0,1559.0,393.0,21274.0,98,7
1459,,361.0,,1142.0,17886.0,31.0,,,1539.0,202003011900,202003012000,20567.0,1539.0,392.0,20959.0,98,7
1460,,361.0,,1141.0,17411.0,31.0,,,1597.0,202003012000,202003012100,20149.0,1597.0,392.0,20541.0,98,8
1461,,360.0,,1141.0,16832.0,28.0,,,1640.0,202003012100,202003012200,19613.0,1640.0,388.0,20001.0,98,8
1462,,362.0,,1142.0,15920.0,28.0,,,1630.0,202003012200,202003012300,18692.0,1630.0,390.0,19082.0,98,9
1463,,363.0,,1123.0,15876.0,32.0,,,1638.0,202003012300,202003020000,18637.0,1638.0,395.0,19032.0,98,9
1464,,362.0,,1114.0,15797.0,30.0,,,1620.0,202003020000,202003020100,18531.0,1620.0,392.0,18923.0,98,9
1465,,363.0,,1111.0,15879.0,28.0,,,1634.0,202003020100,202003020200,18624.0,1634.0,391.0,19015.0,98,9
1466,,362.0,,1108.0,16126.0,28.0,,,1664.0,202003020200,202003020300,18898.0,1664.0,390.0,19288.0,98,9
1467,,362.0,,1108.0,16286.0,28.0,,,1626.0,202003020300,202003020400,19020.0,1626.0,390.0,19410.0,98,8
1468,,363.0,,1110.0,16751.0,27.0,,,1569.0,202003020400,202003020500,19430.0,1569.0,390.0,19820.0,98,8
1469,,361.0,,1110.0,18122.0,29.0,,,1495.0,202003020500,202003020600,20727.0,1495.0,390.0,21117.0,98,7
1470,,363.0,,1117.0,19590.0,31.0,,,1480.0,202003020600,202003020700,22187.0,1480.0,394.0,22581.0,98,7
