,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Wind Onshore,startTime,endTime,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS,Wind_per,Solar_per,Nuclear_per,Hydroelectricity_per,Geothermal_per,Natural Gas_per,Petroleum_per,Coal_per
101,83.0,49.0,589.0,77.0,29.0,202001050500,202001050600,701.0,29.0,126.0,827.0,85,4,3,0,0,71,0,5,0,0
102,83.0,56.0,656.0,77.0,28.0,202001050600,202001050700,767.0,28.0,133.0,900.0,85,3,3,0,0,72,0,6,0,0
103,82.0,64.0,895.0,76.0,23.0,202001050700,202001050800,1000.0,23.0,140.0,1140.0,88,2,2,0,0,78,0,5,0,0
104,82.0,64.0,930.0,76.0,23.0,202001050800,202001050900,1035.0,23.0,140.0,1175.0,88,2,1,0,0,79,0,5,0,0
105,82.0,65.0,929.0,76.0,14.0,202001050900,202001051000,1025.0,14.0,141.0,1166.0,88,1,1,0,0,79,0,5,0,0
106,81.0,64.0,929.0,76.0,11.0,202001051000,202001051100,1021.0,11.0,140.0,1161.0,88,1,0,0,0,80,0,5,0,0
107,81.0,64.0,929.0,76.0,9.0,202001051100,202001051200,1019.0,9.0,140.0,1159.0,88,1,0,0,0,80,0,5,0,0
108,81.0,65.0,929.0,77.0,8.0,202001051200,202001051300,1018.0,8.0,142.0,1160.0,88,1,0,0,0,80,0,5,0,0
109,81.0,65.0,929.0,76.0,5.0,202001051300,202001051400,1015.0,5.0,141.0,1156.0,88,0,0,0,0,80,0,5,0,0
110,83.0,65.0,928.0,76.0,2.0,202001051400,202001051500,1013.0,2.0,141.0,1154.0,88,0,0,0,0,80,0,5,0,0
111,83.0,65.0,937.0,76.0,2.0,202001051500,202001051600,1022.0,2.0,141.0,1163.0,88,0,0,0,0,80,0,5,0,0
112,83.0,65.0,949.0,76.0,4.0,202001051600,202001051700,1036.0,4.0,141.0,1177.0,88,0,0,0,0,80,0,5,0,0
113,83.0,65.0,894.0,77.0,11.0,202001051700,202001051800,988.0,11.0,142.0,1130.0,87,1,0,0,0,79,0,5,0,0
114,83.0,65.0,896.0,77.0,13.0,202001051800,202001051900,992.0,13.0,142.0,1134.0,87,1,1,0,0,79,0,5,0,0
115,83.0,64.0,819.0,78.0,14.0,202001051900,202001052000,916.0,14.0,142.0,1058.0,87,1,1,0,0,77,0,6,0,0
116,83.0,64.0,673.0,78.0,27.0,202001052000,202001052100,783.0,27.0,142.0,925.0,85,3,2,0,0,72,0,6,0,0
117,83.0,65.0,314.0,78.0,37.0,202001052100,202001052200,434.0,37.0,143.0,577.0,75,6,6,0,0,54,0,11,0,0
118,81.0,65.0,269.0,78.0,42.0,202001052200,202001052300,392.0,42.0,143.0,535.0,73,8,7,0,0,50,0,12,0,0
119,81.0,65.0,33.0,78.0,47.0,202001052300,202001060000,161.0,47.0,143.0,304.0,53,15,15,0,0,10,0,21,0,0
120,79.0,65.0,0.0,77.0,46.0,202001060000,202001060100,125.0,46.0,142.0,267.0,47,17,17,0,0,0,0,24,0,0
121,79.0,65.0,0.0,77.0,48.0,202001060100,202001060200,127.0,48.0,142.0,269.0,47,18,17,0,0,0,0,24,0,0
122,76.0,65.0,0.0,76.0,46.0,202001060200,202001060300,122.0,46.0,141.0,263.0,46,17,17,0,0,0,0,24,0,0
123,76.0,64.0,106.0,76.0,38.0,202001060300,202001060400,220.0,38.0,140.0,360.0,61,11,10,0,0,29,0,17,0,0
124,74.0,64.0,304.0,76.0,31.0,202001060400,202001060500,409.0,31.0,140.0,549.0,74,6,5,0,0,55,0,11,0,0
125,74.0,65.0,599.0,76.0,24.0,202001060500,202001060600,697.0,24.0,141.0,838.0,83,3,2,0,0,71,0,7,0,0
126,74.0,65.0,690.0,76.0,20.0,202001060600,202001060700,784.0,20.0,141.0,925.0,85,2,2,0,0,74,0,7,0,0
127,76.0,82.0,838.0,76.0,15.0,202001060700,202001060800,929.0,15.0,158.0,1087.0,85,1,1,0,0,77,0,7,0,0
128,79.0,86.0,905.0,76.0,13.0,202001060800,202001060900,997.0,13.0,162.0,1159.0,86,1,1,0,0,78,0,7,0,0
129,81.0,86.0,912.0,76.0,10.0,202001060900,202001061000,1003.0,10.0,162.0,1165.0,86,1,0,0,0,78,0,7,0,0
130,82.0,86.0,912.0,76.0,7.0,202001061000,202001061100,1001.0,7.0,162.0,1163.0,86,1,0,0,0,78,0,7,0,0
131,82.0,86.0,912.0,76.0,6.0,202001061100,202001061200,1000.0,6.0,162.0,1162.0,86,1,0,0,0,78,0,7,0,0
132,82.0,86.0,912.0,76.0,5.0,202001061200,202001061300,999.0,5.0,162.0,1161.0,86,0,0,0,0,78,0,7,0,0
133,80.0,86.0,912.0,74.0,4.0,202001061300,202001061400,996.0,4.0,160.0,1156.0,86,0,0,0,0,78,0,7,0,0
134,79.0,106.0,912.0,74.0,5.0,202001061400,202001061500,996.0,5.0,180.0,1176.0,85,0,0,0,0,77,0,9,0,0
135,81.0,136.0,852.0,75.0,4.0,202001061500,202001061600,937.0,4.0,211.0,1148.0,82,0,0,0,0,74,0,11,0,0
136,81.0,141.0,851.0,75.0,6.0,202001061600,202001061700,938.0,6.0,216.0,1154.0,81,1,0,0,0,73,0,12,0,0
137,81.0,141.0,856.0,75.0,6.0,202001061700,202001061800,943.0,6.0,216.0,1159.0,81,1,0,0,0,73,0,12,0,0
138,80.0,141.0,857.0,76.0,8.0,202001061800,202001061900,945.0,8.0,217.0,1162.0,81,1,0,0,0,73,0,12,0,0
139,77.0,141.0,808.0,76.0,10.0,202001061900,202001062000,895.0,10.0,217.0,1112.0,80,1,0,0,0,72,0,12,0,0
140,74.0,141.0,542.0,76.0,15.0,202001062000,202001062100,631.0,15.0,217.0,848.0,74,2,1,0,0,63,0,16,0,0
141,71.0,125.0,438.0,76.0,14.0,202001062100,202001062200,523.0,14.0,201.0,724.0,72,2,1,0,0,60,0,17,0,0
142,69.0,83.0,213.0,76.0,14.0,202001062200,202001062300,296.0,14.0,159.0,455.0,65,3,3,0,0,46,0,18,0,0
143,69.0,66.0,1.0,76.0,15.0,202001062300,202001070000,85.0,15.0,142.0,227.0,37,7,6,0,0,0,0,29,0,0
144,68.0,66.0,0.0,76.0,14.0,202001070000,202001070100,82.0,14.0,142.0,224.0,37,6,6,0,0,0,0,29,0,0
145,67.0,66.0,0.0,75.0,14.0,202001070100,202001070200,81.0,14.0,141.0,222.0,36,6,6,0,0,0,0,29,0,0
146,67.0,66.0,0.0,75.0,16.0,202001070200,202001070300,83.0,16.0,141.0,224.0,37,7,7,0,0,0,0,29,0,0
147,70.0,66.0,243.0,74.0,16.0,202001070300,202001070400,329.0,16.0,140.0,469.0,70,3,3,0,0,51,0,14,0,0
148,73.0,66.0,393.0,74.0,15.0,202001070400,202001070500,481.0,15.0,140.0,621.0,77,2,2,0,0,63,0,10,0,0
149,76.0,66.0,537.0,75.0,17.0,202001070500,202001070600,630.0,17.0,141.0,771.0,82,2,2,0,0,69,0,8,0,0
150,79.0,71.0,662.0,75.0,15.0,202001070600,202001070700,756.0,15.0,146.0,902.0,84,2,1,0,0,73,0,7,0,0
151,81.0,72.0,760.0,75.0,13.0,202001070700,202001070800,854.0,13.0,147.0,1001.0,85,1,1,0,0,75,0,7,0,0
152,81.0,72.0,767.0,75.0,11.0,202001070800,202001070900,859.0,11.0,147.0,1006.0,85,1,1,0,0,76,0,7,0,0
153,81.0,73.0,680.0,75.0,13.0,202001070900,202001071000,774.0,13.0,148.0,922.0,84,1,1,0,0,73,0,7,0,0
154,81.0,72.0,672.0,75.0,15.0,202001071000,202001071100,768.0,15.0,147.0,915.0,84,2,1,0,0,73,0,7,0,0
155,81.0,72.0,673.0,75.0,19.0,202001071100,202001071200,773.0,19.0,147.0,920.0,84,2,2,0,0,73,0,7,0,0
156,81.0,67.0,672.0,75.0,17.0,202001071200,202001071300,770.0,17.0,142.0,912.0,84,2,1,0,0,73,0,7,0,0
157,78.0,66.0,766.0,71.0,16.0,202001071300,202001071400,860.0,16.0,137.0,997.0,86,2,1,0,0,76,0,6,0,0
158,77.0,66.0,715.0,72.0,19.0,202001071400,202001071500,811.0,19.0,138.0,949.0,85,2,2,0,0,75,0,6,0,0
159,79.0,66.0,704.0,72.0,25.0,202001071500,202001071600,808.0,25.0,138.0,946.0,85,3,2,0,0,74,0,6,0,0
160,79.0,66.0,584.0,72.0,26.0,202001071600,202001071700,689.0,26.0,138.0,827.0,83,3,3,0,0,70,0,7,0,0
161,79.0,66.0,528.0,72.0,29.0,202001071700,202001071800,636.0,29.0,138.0,774.0,82,4,3,0,0,68,0,8,0,0
162,77.0,66.0,477.0,73.0,31.0,202001071800,202001071900,585.0,31.0,139.0,724.0,81,4,4,0,0,65,0,9,0,0
163,75.0,66.0,483.0,73.0,33.0,202001071900,202001072000,591.0,33.0,139.0,730.0,81,5,4,0,0,66,0,9,0,0
164,72.0,66.0,391.0,73.0,30.0,202001072000,202001072100,493.0,30.0,139.0,632.0,78,5,4,0,0,61,0,10,0,0
165,68.0,66.0,145.0,70.0,34.0,202001072100,202001072200,247.0,34.0,136.0,383.0,64,9,8,0,0,37,0,17,0,0
166,68.0,66.0,158.0,73.0,38.0,202001072200,202001072300,264.0,38.0,139.0,403.0,66,9,9,0,0,39,0,16,0,0
167,65.0,65.0,0.0,73.0,41.0,202001072300,202001080000,106.0,41.0,138.0,244.0,43,17,16,0,0,0,0,26,0,0
168,64.0,65.0,0.0,72.0,41.0,202001080000,202001080100,105.0,41.0,137.0,242.0,43,17,16,0,0,0,0,26,0,0
169,64.0,65.0,0.0,72.0,41.0,202001080100,202001080200,105.0,41.0,137.0,242.0,43,17,16,0,0,0,0,26,0,0
170,64.0,65.0,0.0,71.0,44.0,202001080200,202001080300,108.0,44.0,136.0,244.0,44,18,18,0,0,0,0,26,0,0
171,64.0,65.0,0.0,71.0,47.0,202001080300,202001080400,111.0,47.0,136.0,247.0,45,19,19,0,0,0,0,26,0,0
172,66.0,65.0,157.0,71.0,50.0,202001080400,202001080500,273.0,50.0,136.0,409.0,67,12,12,0,0,38,0,15,0,0
173,69.0,66.0,328.0,70.0,50.0,202001080500,202001080600,447.0,50.0,136.0,583.0,77,9,8,0,0,56,0,11,0,0
174,73.0,66.0,549.0,70.0,51.0,202001080600,202001080700,673.0,51.0,136.0,809.0,83,6,6,0,0,67,0,8,0,0
175,76.0,66.0,709.0,70.0,51.0,202001080700,202001080800,836.0,51.0,136.0,972.0,86,5,5,0,0,72,0,6,0,0
176,77.0,66.0,769.0,70.0,50.0,202001080800,202001080900,896.0,50.0,136.0,1032.0,87,5,4,0,0,74,0,6,0,0
177,78.0,66.0,770.0,71.0,51.0,202001080900,202001081000,899.0,51.0,137.0,1036.0,87,5,4,0,0,74,0,6,0,0
178,78.0,65.0,772.0,71.0,51.0,202001081000,202001081100,901.0,51.0,136.0,1037.0,87,5,4,0,0,74,0,6,0,0
179,78.0,65.0,771.0,71.0,50.0,202001081100,202001081200,899.0,50.0,136.0,1035.0,87,5,4,0,0,74,0,6,0,0
180,78.0,65.0,772.0,71.0,47.0,202001081200,202001081300,897.0,47.0,136.0,1033.0,87,5,4,0,0,74,0,6,0,0
181,76.0,65.0,772.0,69.0,50.0,202001081300,202001081400,898.0,50.0,134.0,1032.0,87,5,4,0,0,74,0,6,0,0
182,75.0,65.0,771.0,69.0,51.0,202001081400,202001081500,897.0,51.0,134.0,1031.0,87,5,4,0,0,74,0,6,0,0
183,75.0,65.0,771.0,69.0,51.0,202001081500,202001081600,897.0,51.0,134.0,1031.0,87,5,4,0,0,74,0,6,0,0
184,77.0,65.0,907.0,70.0,51.0,202001081600,202001081700,1035.0,51.0,135.0,1170.0,88,4,4,0,0,77,0,5,0,0
185,74.0,65.0,912.0,70.0,50.0,202001081700,202001081800,1036.0,50.0,135.0,1171.0,88,4,4,0,0,77,0,5,0,0
186,69.0,65.0,902.0,70.0,49.0,202001081800,202001081900,1020.0,49.0,135.0,1155.0,88,4,4,0,0,78,0,5,0,0
187,65.0,65.0,738.0,70.0,46.0,202001081900,202001082000,849.0,46.0,135.0,984.0,86,5,4,0,0,75,0,6,0,0
188,62.0,65.0,691.0,70.0,36.0,202001082000,202001082100,789.0,36.0,135.0,924.0,85,4,3,0,0,74,0,7,0,0
189,62.0,65.0,285.0,70.0,34.0,202001082100,202001082200,381.0,34.0,135.0,516.0,74,7,6,0,0,55,0,12,0,0
190,62.0,65.0,110.0,70.0,33.0,202001082200,202001082300,205.0,33.0,135.0,340.0,60,10,9,0,0,32,0,19,0,0
191,62.0,65.0,0.0,70.0,37.0,202001082300,202001090000,99.0,37.0,135.0,234.0,42,16,15,0,0,0,0,27,0,0
192,62.0,65.0,0.0,70.0,35.0,202001090000,202001090100,97.0,35.0,135.0,232.0,42,15,15,0,0,0,0,28,0,0
193,61.0,92.0,0.0,69.0,31.0,202001090100,202001090200,92.0,31.0,161.0,253.0,36,12,12,0,0,0,0,36,0,0
194,62.0,91.0,1.0,70.0,34.0,202001090200,202001090300,97.0,34.0,161.0,258.0,38,13,13,0,0,0,0,35,0,0
195,64.0,101.0,121.0,70.0,31.0,202001090300,202001090400,216.0,31.0,171.0,387.0,56,8,8,0,0,31,0,26,0,0
196,68.0,154.0,278.0,70.0,31.0,202001090400,202001090500,377.0,31.0,224.0,601.0,63,5,5,0,0,46,0,25,0,0
197,72.0,252.0,682.0,70.0,35.0,202001090500,202001090600,789.0,35.0,322.0,1111.0,71,3,3,0,0,61,0,22,0,0
198,75.0,262.0,856.0,69.0,31.0,202001090600,202001090700,962.0,31.0,331.0,1293.0,74,2,2,0,0,66,0,20,0,0
199,77.0,263.0,856.0,69.0,20.0,202001090700,202001090800,953.0,20.0,332.0,1285.0,74,2,1,0,0,66,0,20,0,0
200,77.0,263.0,799.0,69.0,17.0,202001090800,202001090900,893.0,17.0,332.0,1225.0,73,1,1,0,0,65,0,21,0,0
201,76.0,264.0,889.0,69.0,16.0,202001090900,202001091000,981.0,16.0,333.0,1314.0,75,1,1,0,0,67,0,20,0,0
202,76.0,263.0,857.0,69.0,9.0,202001091000,202001091100,942.0,9.0,332.0,1274.0,74,1,0,0,0,67,0,20,0,0
203,76.0,263.0,823.0,68.0,7.0,202001091100,202001091200,906.0,7.0,331.0,1237.0,73,1,0,0,0,66,0,21,0,0
204,75.0,259.0,806.0,68.0,6.0,202001091200,202001091300,887.0,6.0,327.0,1214.0,73,0,0,0,0,66,0,21,0,0
205,75.0,257.0,821.0,69.0,6.0,202001091300,202001091400,902.0,6.0,326.0,1228.0,73,0,0,0,0,66,0,20,0,0
206,77.0,257.0,822.0,70.0,6.0,202001091400,202001091500,905.0,6.0,327.0,1232.0,73,0,0,0,0,66,0,20,0,0
207,78.0,255.0,831.0,70.0,7.0,202001091500,202001091600,916.0,7.0,325.0,1241.0,74,1,0,0,0,66,0,20,0,0
208,78.0,237.0,978.0,70.0,6.0,202001091600,202001091700,1062.0,6.0,307.0,1369.0,78,0,0,0,0,71,0,17,0,0
209,78.0,234.0,978.0,70.0,6.0,202001091700,202001091800,1062.0,6.0,304.0,1366.0,78,0,0,0,0,71,0,17,0,0
210,75.0,217.0,785.0,70.0,11.0,202001091800,202001091900,871.0,11.0,287.0,1158.0,75,1,0,0,0,67,0,18,0,0
211,72.0,217.0,778.0,70.0,8.0,202001091900,202001092000,858.0,8.0,287.0,1145.0,75,1,0,0,0,67,0,18,0,0
212,69.0,215.0,501.0,70.0,8.0,202001092000,202001092100,578.0,8.0,285.0,863.0,67,1,0,0,0,58,0,24,0,0
213,65.0,217.0,221.0,70.0,8.0,202001092100,202001092200,294.0,8.0,287.0,581.0,51,1,1,0,0,38,0,37,0,0
214,64.0,217.0,160.0,70.0,4.0,202001092200,202001092300,228.0,4.0,287.0,515.0,44,1,0,0,0,31,0,42,0,0
215,63.0,217.0,5.0,70.0,5.0,202001092300,202001100000,73.0,5.0,287.0,360.0,20,1,1,0,0,1,0,60,0,0
216,62.0,217.0,0.0,70.0,7.0,202001100000,202001100100,69.0,7.0,287.0,356.0,19,2,1,0,0,0,0,60,0,0
217,62.0,217.0,0.0,70.0,6.0,202001100100,202001100200,68.0,6.0,287.0,355.0,19,2,1,0,0,0,0,61,0,0
218,62.0,217.0,0.0,70.0,7.0,202001100200,202001100300,69.0,7.0,287.0,356.0,19,2,1,0,0,0,0,60,0,0
219,63.0,219.0,100.0,70.0,7.0,202001100300,202001100400,170.0,7.0,289.0,459.0,37,2,1,0,0,21,0,47,0,0
220,66.0,230.0,394.0,70.0,7.0,202001100400,202001100500,467.0,7.0,300.0,767.0,61,1,0,0,0,51,0,29,0,0
221,70.0,371.0,740.0,69.0,6.0,202001100500,202001100600,816.0,6.0,440.0,1256.0,65,0,0,0,0,58,0,29,0,0
222,74.0,396.0,878.0,69.0,4.0,202001100600,202001100700,956.0,4.0,465.0,1421.0,67,0,0,0,0,61,0,27,0,0
223,76.0,397.0,983.0,69.0,7.0,202001100700,202001100800,1066.0,7.0,466.0,1532.0,70,0,0,0,0,64,0,25,0,0
224,76.0,397.0,775.0,69.0,4.0,202001100800,202001100900,855.0,4.0,466.0,1321.0,65,0,0,0,0,58,0,30,0,0
225,76.0,397.0,778.0,69.0,3.0,202001100900,202001101000,857.0,3.0,466.0,1323.0,65,0,0,0,0,58,0,30,0,0
226,76.0,406.0,769.0,69.0,2.0,202001101000,202001101100,847.0,2.0,475.0,1322.0,64,0,0,0,0,58,0,30,0,0
227,76.0,499.0,850.0,69.0,2.0,202001101100,202001101200,928.0,2.0,568.0,1496.0,62,0,0,0,0,56,0,33,0,0
228,76.0,545.0,817.0,69.0,2.0,202001101200,202001101300,895.0,2.0,614.0,1509.0,59,0,0,0,0,54,0,36,0,0
229,75.0,545.0,729.0,70.0,3.0,202001101300,202001101400,807.0,3.0,615.0,1422.0,57,0,0,0,0,51,0,38,0,0
230,77.0,540.0,819.0,70.0,4.0,202001101400,202001101500,900.0,4.0,610.0,1510.0,60,0,0,0,0,54,0,35,0,0
231,78.0,490.0,818.0,71.0,8.0,202001101500,202001101600,904.0,8.0,561.0,1465.0,62,1,0,0,0,55,0,33,0,0
232,78.0,419.0,818.0,71.0,12.0,202001101600,202001101700,908.0,12.0,490.0,1398.0,65,1,0,0,0,58,0,29,0,0
233,79.0,428.0,950.0,71.0,9.0,202001101700,202001101800,1038.0,9.0,499.0,1537.0,68,1,0,0,0,61,0,27,0,0
234,75.0,359.0,568.0,71.0,18.0,202001101800,202001101900,661.0,18.0,430.0,1091.0,61,2,1,0,0,52,0,32,0,0
235,71.0,285.0,533.0,72.0,22.0,202001101900,202001102000,626.0,22.0,357.0,983.0,64,2,2,0,0,54,0,28,0,0
236,68.0,158.0,336.0,72.0,21.0,202001102000,202001102100,425.0,21.0,230.0,655.0,65,3,3,0,0,51,0,24,0,0
237,65.0,65.0,210.0,72.0,23.0,202001102100,202001102200,298.0,23.0,137.0,435.0,69,5,5,0,0,48,0,14,0,0
238,64.0,65.0,174.0,71.0,20.0,202001102200,202001102300,258.0,20.0,136.0,394.0,65,5,5,0,0,44,0,16,0,0
239,65.0,65.0,364.0,71.0,23.0,202001102300,202001110000,452.0,23.0,136.0,588.0,77,4,3,0,0,61,0,11,0,0
240,64.0,65.0,372.0,71.0,20.0,202001110000,202001110100,456.0,20.0,136.0,592.0,77,3,3,0,0,62,0,10,0,0
241,64.0,65.0,372.0,71.0,22.0,202001110100,202001110200,458.0,22.0,136.0,594.0,77,4,3,0,0,62,0,10,0,0
242,64.0,65.0,339.0,71.0,16.0,202001110200,202001110300,419.0,16.0,136.0,555.0,75,3,2,0,0,61,0,11,0,0
243,65.0,65.0,427.0,70.0,13.0,202001110300,202001110400,505.0,13.0,135.0,640.0,79,2,2,0,0,66,0,10,0,0
244,67.0,65.0,537.0,70.0,6.0,202001110400,202001110500,610.0,6.0,135.0,745.0,82,1,0,0,0,72,0,8,0,0
245,72.0,65.0,721.0,70.0,3.0,202001110500,202001110600,796.0,3.0,135.0,931.0,85,0,0,0,0,77,0,6,0,0
246,75.0,65.0,762.0,70.0,1.0,202001110600,202001110700,838.0,1.0,135.0,973.0,86,0,0,0,0,78,0,6,0,0
247,76.0,65.0,760.0,69.0,0.0,202001110700,202001110800,836.0,0.0,134.0,970.0,86,0,0,0,0,78,0,6,0,0
248,77.0,65.0,767.0,69.0,0.0,202001110800,202001110900,844.0,0.0,134.0,978.0,86,0,0,0,0,78,0,6,0,0
249,77.0,65.0,768.0,69.0,0.0,202001110900,202001111000,845.0,0.0,134.0,979.0,86,0,0,0,0,78,0,6,0,0
250,77.0,65.0,769.0,69.0,0.0,202001111000,202001111100,846.0,0.0,134.0,980.0,86,0,0,0,0,78,0,6,0,0
251,77.0,65.0,764.0,69.0,2.0,202001111100,202001111200,843.0,2.0,134.0,977.0,86,0,0,0,0,78,0,6,0,0
252,76.0,66.0,756.0,70.0,7.0,202001111200,202001111300,839.0,7.0,136.0,975.0,86,1,0,0,0,77,0,6,0,0
253,76.0,65.0,653.0,70.0,13.0,202001111300,202001111400,742.0,13.0,135.0,877.0,85,1,1,0,0,74,0,7,0,0
254,78.0,65.0,613.0,71.0,18.0,202001111400,202001111500,709.0,18.0,136.0,845.0,84,2,2,0,0,72,0,7,0,0
255,78.0,65.0,532.0,71.0,24.0,202001111500,202001111600,634.0,24.0,136.0,770.0,82,3,3,0,0,69,0,8,0,0
256,78.0,65.0,392.0,71.0,34.0,202001111600,202001111700,504.0,34.0,136.0,640.0,79,5,5,0,0,61,0,10,0,0
257,78.0,65.0,287.0,71.0,45.0,202001111700,202001111800,410.0,45.0,136.0,546.0,75,8,8,0,0,52,0,11,0,0
258,76.0,65.0,307.0,72.0,52.0,202001111800,202001111900,435.0,52.0,137.0,572.0,76,9,9,0,0,53,0,11,0,0
259,73.0,65.0,289.0,72.0,53.0,202001111900,202001112000,415.0,53.0,137.0,552.0,75,10,9,0,0,52,0,11,0,0
260,71.0,65.0,307.0,72.0,54.0,202001112000,202001112100,432.0,54.0,137.0,569.0,76,9,9,0,0,53,0,11,0,0
261,71.0,65.0,309.0,72.0,54.0,202001112100,202001112200,434.0,54.0,137.0,571.0,76,9,9,0,0,54,0,11,0,0
262,71.0,65.0,103.0,72.0,54.0,202001112200,202001112300,228.0,54.0,137.0,365.0,62,15,14,0,0,28,0,17,0,0
263,69.0,65.0,1.0,71.0,54.0,202001112300,202001120000,124.0,54.0,136.0,260.0,48,21,20,0,0,0,0,25,0,0
264,66.0,65.0,0.0,71.0,54.0,202001120000,202001120100,120.0,54.0,136.0,256.0,47,21,21,0,0,0,0,25,0,0
265,65.0,65.0,0.0,71.0,55.0,202001120100,202001120200,120.0,55.0,136.0,256.0,47,21,21,0,0,0,0,25,0,0
266,64.0,65.0,0.0,71.0,55.0,202001120200,202001120300,119.0,55.0,136.0,255.0,47,22,21,0,0,0,0,25,0,0
267,64.0,65.0,0.0,71.0,54.0,202001120300,202001120400,118.0,54.0,136.0,254.0,46,21,21,0,0,0,0,25,0,0
268,64.0,65.0,3.0,71.0,54.0,202001120400,202001120500,121.0,54.0,136.0,257.0,47,21,21,0,0,1,0,25,0,0
269,64.0,65.0,178.0,71.0,54.0,202001120500,202001120600,296.0,54.0,136.0,432.0,69,12,12,0,0,41,0,15,0,0
270,66.0,65.0,350.0,71.0,54.0,202001120600,202001120700,470.0,54.0,136.0,606.0,78,9,8,0,0,57,0,10,0,0
271,66.0,65.0,409.0,71.0,55.0,202001120700,202001120800,530.0,55.0,136.0,666.0,80,8,8,0,0,61,0,9,0,0
272,69.0,65.0,661.0,71.0,55.0,202001120800,202001120900,785.0,55.0,136.0,921.0,85,6,5,0,0,71,0,7,0,0
273,72.0,65.0,693.0,70.0,54.0,202001120900,202001121000,819.0,54.0,135.0,954.0,86,6,5,0,0,72,0,6,0,0
274,74.0,65.0,720.0,70.0,54.0,202001121000,202001121100,848.0,54.0,135.0,983.0,86,5,5,0,0,73,0,6,0,0
275,77.0,65.0,773.0,70.0,54.0,202001121100,202001121200,904.0,54.0,135.0,1039.0,87,5,5,0,0,74,0,6,0,0
276,77.0,65.0,821.0,70.0,54.0,202001121200,202001121300,952.0,54.0,135.0,1087.0,88,5,4,0,0,75,0,5,0,0
277,76.0,65.0,824.0,70.0,53.0,202001121300,202001121400,953.0,53.0,135.0,1088.0,88,5,4,0,0,75,0,5,0,0
278,78.0,65.0,824.0,70.0,52.0,202001121400,202001121500,954.0,52.0,135.0,1089.0,88,5,4,0,0,75,0,5,0,0
279,78.0,65.0,777.0,71.0,49.0,202001121500,202001121600,904.0,49.0,136.0,1040.0,87,5,4,0,0,74,0,6,0,0
280,79.0,65.0,770.0,71.0,44.0,202001121600,202001121700,893.0,44.0,136.0,1029.0,87,4,4,0,0,74,0,6,0,0
281,82.0,66.0,690.0,76.0,41.0,202001121700,202001121800,813.0,41.0,142.0,955.0,85,4,4,0,0,72,0,6,0,0
282,74.0,65.0,623.0,71.0,35.0,202001121800,202001121900,732.0,35.0,136.0,868.0,84,4,4,0,0,71,0,7,0,0
283,70.0,65.0,677.0,71.0,28.0,202001121900,202001122000,775.0,28.0,136.0,911.0,85,3,3,0,0,74,0,7,0,0
284,68.0,65.0,580.0,71.0,23.0,202001122000,202001122100,671.0,23.0,136.0,807.0,83,3,2,0,0,71,0,8,0,0
285,64.0,65.0,592.0,71.0,15.0,202001122100,202001122200,671.0,15.0,136.0,807.0,83,2,1,0,0,73,0,8,0,0
286,63.0,65.0,442.0,71.0,8.0,202001122200,202001122300,513.0,8.0,136.0,649.0,79,1,1,0,0,68,0,10,0,0
287,63.0,65.0,34.0,70.0,6.0,202001122300,202001130000,103.0,6.0,135.0,238.0,43,3,2,0,0,14,0,27,0,0
288,63.0,65.0,0.0,70.0,3.0,202001130000,202001130100,66.0,3.0,135.0,201.0,33,1,1,0,0,0,0,32,0,0
289,63.0,93.0,0.0,70.0,1.0,202001130100,202001130200,64.0,1.0,163.0,227.0,28,0,0,0,0,0,0,40,0,0
290,63.0,92.0,0.0,70.0,4.0,202001130200,202001130300,67.0,4.0,162.0,229.0,29,2,1,0,0,0,0,40,0,0
291,65.0,92.0,0.0,71.0,5.0,202001130300,202001130400,70.0,5.0,163.0,233.0,30,2,2,0,0,0,0,39,0,0
292,67.0,100.0,98.0,71.0,4.0,202001130400,202001130500,169.0,4.0,171.0,340.0,50,1,1,0,0,28,0,29,0,0
293,72.0,140.0,736.0,71.0,6.0,202001130500,202001130600,814.0,6.0,211.0,1025.0,79,1,0,0,0,71,0,13,0,0
294,76.0,167.0,980.0,71.0,5.0,202001130600,202001130700,1061.0,5.0,238.0,1299.0,82,0,0,0,0,75,0,12,0,0
295,78.0,251.0,1011.0,71.0,9.0,202001130700,202001130800,1098.0,9.0,322.0,1420.0,77,1,0,0,0,71,0,17,0,0
296,78.0,344.0,987.0,71.0,13.0,202001130800,202001130900,1078.0,13.0,415.0,1493.0,72,1,0,0,0,66,0,23,0,0
297,77.0,427.0,827.0,70.0,13.0,202001130900,202001131000,917.0,13.0,497.0,1414.0,65,1,0,0,0,58,0,30,0,0
298,77.0,426.0,825.0,70.0,12.0,202001131000,202001131100,914.0,12.0,496.0,1410.0,65,1,0,0,0,58,0,30,0,0
299,76.0,426.0,824.0,69.0,10.0,202001131100,202001131200,910.0,10.0,495.0,1405.0,65,1,0,0,0,58,0,30,0,0
300,76.0,421.0,824.0,69.0,12.0,202001131200,202001131300,912.0,12.0,490.0,1402.0,65,1,0,0,0,58,0,30,0,0
301,80.0,421.0,739.0,75.0,11.0,202001131300,202001131400,830.0,11.0,496.0,1326.0,63,1,0,0,0,55,0,31,0,0
302,81.0,421.0,822.0,75.0,9.0,202001131400,202001131500,912.0,9.0,496.0,1408.0,65,1,0,0,0,58,0,29,0,0
