,Solar,Wind Onshore,startTime,totalRenewable,total,percentRenewable
511,,4550.0,202001220700,4550.0,22329.0,20
512,,4415.0,202001220800,4415.0,22151.0,20
513,,4336.0,202001220900,4336.0,21690.0,20
514,,4303.0,202001221000,4303.0,21354.0,20
515,,4211.0,202001221100,4211.0,21249.0,20
516,,3992.0,202001221200,3992.0,21156.0,19
517,,3677.0,202001221300,3677.0,21050.0,17
518,,3337.0,202001221400,3337.0,21278.0,16
519,,3086.0,202001221500,3086.0,21521.0,14
520,,2909.0,202001221600,2909.0,22349.0,13
521,,2753.0,202001221700,2753.0,22526.0,12
522,,2575.0,202001221800,2575.0,21828.0,12
523,,2371.0,202001221900,2371.0,20692.0,11
524,,2166.0,202001222000,2166.0,19047.0,11
525,,1988.0,202001222100,1988.0,17131.0,12
526,,1838.0,202001222200,1838.0,16032.0,11
527,,1657.0,202001222300,1657.0,15879.0,10
528,,1557.0,202001230000,1557.0,15758.0,10
529,,1473.0,202001230100,1473.0,15688.0,9
530,,1420.0,202001230200,1420.0,15682.0,9
531,,1380.0,202001230300,1380.0,15830.0,9
532,,1347.0,202001230400,1347.0,16744.0,8
533,,1324.0,202001230500,1324.0,19065.0,7
534,,1281.0,202001230600,1281.0,21333.0,6
535,,1229.0,202001230700,1229.0,22130.0,6
536,,1177.0,202001230800,1177.0,21762.0,5
537,,1179.0,202001230900,1179.0,20913.0,6
538,,1242.0,202001231000,1242.0,20857.0,6
539,,1319.0,202001231100,1319.0,20599.0,6
540,,1409.0,202001231200,1409.0,20585.0,7
541,,1522.0,202001231300,1522.0,20248.0,8
542,,1632.0,202001231400,1632.0,20360.0,8
543,,1793.0,202001231500,1793.0,21012.0,9
544,,1964.0,202001231600,1964.0,22055.0,9
545,,2113.0,202001231700,2113.0,22035.0,10
546,,2223.0,202001231800,2223.0,21615.0,10
547,,2298.0,202001231900,2298.0,20329.0,11
548,,2356.0,202001232000,2356.0,18805.0,13
549,,2378.0,202001232100,2378.0,16963.0,14
550,,2381.0,202001232200,2381.0,16608.0,14
551,,2290.0,202001232300,2290.0,16617.0,14
552,,2308.0,202001240000,2308.0,16313.0,14
553,,2311.0,202001240100,2311.0,16296.0,14
554,,2315.0,202001240200,2315.0,16291.0,14
555,,2354.0,202001240300,2354.0,16412.0,14
556,,2413.0,202001240400,2413.0,16910.0,14
557,,2473.0,202001240500,2473.0,18834.0,13
558,,2465.0,202001240600,2465.0,21314.0,12
559,,2417.0,202001240700,2417.0,22278.0,11
