,Solar,Wind Onshore,startTime,totalRenewable,total,percentRenewable
401,0.0,7249.0,202001171700,7249.0,84485.0,9
402,0.0,7332.0,202001171800,7332.0,84248.0,9
403,0.0,7248.0,202001171900,7248.0,81059.0,9
404,0.0,7164.0,202001172000,7164.0,78746.0,9
405,0.0,7080.0,202001172100,7080.0,77731.0,9
406,0.0,6581.0,202001172200,6581.0,75936.0,9
407,0.0,6270.0,202001172300,6270.0,70986.0,9
408,0.0,6193.0,202001180000,6193.0,68189.0,9
409,0.0,5814.0,202001180100,5814.0,66804.0,9
410,0.0,5437.0,202001180200,5437.0,64086.0,8
411,0.0,5059.0,202001180300,5059.0,63079.0,8
412,0.0,4562.0,202001180400,4562.0,63064.0,7
413,0.0,4067.0,202001180500,4067.0,66335.0,6
414,0.0,3574.0,202001180600,3574.0,67464.0,5
415,0.0,3129.0,202001180700,3129.0,69228.0,5
416,309.0,2684.0,202001180800,2993.0,70909.0,4
417,1332.0,2242.0,202001180900,3574.0,71796.0,5
418,2350.0,1833.0,202001181000,4183.0,72092.0,6
419,3060.0,1425.0,202001181100,4485.0,72156.0,6
420,3308.0,1023.0,202001181200,4331.0,71255.0,6
421,3001.0,1035.0,202001181300,4036.0,69739.0,6
422,2193.0,1051.0,202001181400,3244.0,68890.0,5
423,979.0,1067.0,202001181500,2046.0,68536.0,3
424,102.0,1527.0,202001181600,1629.0,70437.0,2
425,0.0,1988.0,202001181700,1988.0,72223.0,3
426,0.0,2451.0,202001181800,2451.0,72474.0,3
427,0.0,2782.0,202001181900,2782.0,71701.0,4
428,0.0,3113.0,202001182000,3113.0,70381.0,4
429,0.0,3445.0,202001182100,3445.0,70519.0,5
430,0.0,3467.0,202001182200,3467.0,70033.0,5
431,0.0,3231.0,202001182300,3231.0,67070.0,5
432,0.0,3356.0,202001190000,3356.0,65477.0,5
433,0.0,3467.0,202001190100,3467.0,64907.0,5
434,0.0,3578.0,202001190200,3578.0,64507.0,6
435,0.0,3690.0,202001190300,3690.0,64559.0,6
436,0.0,3926.0,202001190400,3926.0,64049.0,6
437,0.0,4162.0,202001190500,4162.0,64634.0,6
438,0.0,4399.0,202001190600,4399.0,65245.0,7
439,0.0,4580.0,202001190700,4580.0,67173.0,7
440,315.0,4761.0,202001190800,5076.0,71538.0,7
441,1525.0,4942.0,202001190900,6467.0,73547.0,9
442,2796.0,5059.0,202001191000,7855.0,74622.0,11
443,3535.0,5176.0,202001191100,8711.0,74952.0,12
444,3677.0,5293.0,202001191200,8970.0,72973.0,12
445,3239.0,5480.0,202001191300,8719.0,71500.0,12
446,2380.0,5668.0,202001191400,8048.0,70475.0,11
447,1102.0,5855.0,202001191500,6957.0,71036.0,10
448,137.0,5938.0,202001191600,6075.0,74635.0,8
449,0.0,6021.0,202001191700,6021.0,78304.0,8
450,0.0,6103.0,202001191800,6103.0,79102.0,8
451,0.0,6070.0,202001191900,6070.0,77946.0,8
452,0.0,6037.0,202001192000,6037.0,76722.0,8
453,0.0,6003.0,202001192100,6003.0,76619.0,8
454,0.0,6008.0,202001192200,6008.0,75429.0,8
455,0.0,6041.0,202001192300,6041.0,73557.0,8
456,0.0,5716.0,202001200000,5716.0,72816.0,8
457,0.0,5531.0,202001200100,5531.0,72053.0,8
458,0.0,5346.0,202001200200,5346.0,71110.0,8
459,0.0,5161.0,202001200300,5161.0,71161.0,7
460,0.0,5157.0,202001200400,5157.0,73535.0,7
461,0.0,5151.0,202001200500,5151.0,77628.0,7
462,0.0,5147.0,202001200600,5147.0,82732.0,6
463,0.0,5114.0,202001200700,5114.0,84061.0,6
464,283.0,5082.0,202001200800,5365.0,84670.0,6
465,1326.0,5050.0,202001200900,6376.0,84576.0,8
466,2438.0,5086.0,202001201000,7524.0,84225.0,9
467,3268.0,5122.0,202001201100,8390.0,82960.0,10
468,3508.0,5160.0,202001201200,8668.0,81729.0,11
469,3179.0,5091.0,202001201300,8270.0,80619.0,10
470,2356.0,5023.0,202001201400,7379.0,79654.0,9
471,1095.0,4955.0,202001201500,6050.0,80127.0,8
472,132.0,5062.0,202001201600,5194.0,81291.0,6
473,0.0,5168.0,202001201700,5168.0,83294.0,6
474,0.0,5274.0,202001201800,5274.0,82822.0,6
475,0.0,5028.0,202001201900,5028.0,80326.0,6
476,0.0,4783.0,202001202000,4783.0,78238.0,6
477,0.0,4537.0,202001202100,4537.0,77310.0,6
478,0.0,4235.0,202001202200,4235.0,76447.0,6
479,0.0,3767.0,202001202300,3767.0,72562.0,5
480,0.0,3494.0,202001210000,3494.0,71496.0,5
481,0.0,3208.0,202001210100,3208.0,70659.0,5
482,0.0,2925.0,202001210200,2925.0,69831.0,4
483,0.0,2643.0,202001210300,2643.0,69409.0,4
484,0.0,2559.0,202001210400,2559.0,70789.0,4
485,0.0,2477.0,202001210500,2477.0,75582.0,3
486,0.0,2395.0,202001210600,2395.0,79719.0,3
487,0.0,2378.0,202001210700,2378.0,80514.0,3
488,292.0,2361.0,202001210800,2653.0,81142.0,3
